publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
Japanese journal of human genetics	0021-5074	1435-232X	1977-06-01	22	1	1997-12-01	42	4	https://www.nature.com/jhg/		0021-5074		fulltext	hybrid	Springer Nature Singapore	serial								P	044895518
Journal of Human Genetics	1434-5161	1435-232X	1998-02-01	43	1				https://www.nature.com/jhg/		10038		fulltext	hybrid	Springer Nature Singapore	serial							0021-5074	P	044895518
Experimental & Molecular Medicine	1226-3613	2092-6413	1996-03-01	28	1				https://www.nature.com/emm/		12276		fulltext	fully open access	Nature Publishing Group UK	serial								F	156164957
International Journal of Obesity Supplements	2046-2166	2046-2174	2018-09-01	8	1	2020-07-01	10	1	https://www.nature.com/ijosup/		41367		fulltext	hybrid	Nature Publishing Group UK	serial								P	223274615
International Journal of Obesity	0307-0565	1476-5497	1997	21	1				https://www.nature.com/ijo/		41366		fulltext	hybrid	Nature Publishing Group UK	serial								P	068852762
Journal of Human Hypertension	0950-9240	1476-5527	1997	11	1				https://www.nature.com/jhh/		41371		fulltext	hybrid	Nature Publishing Group UK	serial								P	068852797
Journal of Perinatology	0743-8346	1476-5543	1999-02-01	19	1				https://www.nature.com/jp/		41372		fulltext	hybrid	Nature Publishing Group US	serial								P	068852819
Journal of Exposure Science & Environmental Epidemiology	1559-0631	1559-064X	1999-02-01	9	1				https://www.nature.com/jes/		41370		fulltext	hybrid	Nature Publishing Group US	serial							1476-5519	P	104872128
Leukemia	0887-6924	1476-5551	1997	11	1				https://www.nature.com/leu/		41375		fulltext	hybrid	Nature Publishing Group UK	serial								P	068852827
International Journal of Oral Science	1674-2818	2049-3169	2009-03-01	1	1				https://www.nature.com/ijos/		41368		fulltext	fully open access	Nature Publishing Group UK	serial								F	169699153
