publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
50 Years On Teaching Physics : Reprints of American Journal of Physics articles from the first half century of AAPT	978-0-7354-2156-1	978-0-7354-2132-5							https://pubs.aip.org/books/book/30/50-Years-On-Teaching-PhysicsReprints-of-American	Phillips	10.1063/9780735421325		fulltext		AIP Publishing	monograph	1979	2020			Phillips	aipp-books		P	
A Demonstration Handbook for Physics	978-0-917853-32-6	978-0-7354-2087-8							https://pubs.aip.org/books/book/18/A-Demonstration-Handbook-for-Physics	Frier	10.1063/9780735420878		fulltext		AIP Publishing	monograph	1995	2020		3rd Edition		aipp-books		P	
A Potpourri of Physics Teaching Ideas	978-0-917853-27-2	978-0-7354-2039-7							https://pubs.aip.org/books/book/139/A-Potpourri-of-Physics-Teaching-Ideas	Conner	10.1063/9780735420397		fulltext		AIP Publishing	monograph	1986	2020			Conner	aipp-books		P	
A Practical Guide to Recent Advances in Multiscale Modeling and Simulation of Biomolecules	978-0-7354-2524-8	978-0-7354-2527-9							https://pubs.aip.org/books/monograph/137/A-Practical-Guide-to-Recent-Advances-in-Multiscale	Wang	10.1063/9780735425279		fulltext		AIP Publishing	monograph	2023	2023			Zhou	aipp-books		P	
A View From Physics : Discipline-Based Education Research	978-0-7354-2380-0	978-0-7354-2383-1							https://pubs.aip.org/books/monograph/62/A-View-From-PhysicsDiscipline-Based-Education	McDermott	10.1063/9780735423831		fulltext		AIP Publishing	monograph	2021	2021				aipp-books		P	
AIP Conference Proceedings	0094-243X	1551-7616	1969-12-31	1	1				https://pubs.aip.org/aip/acp/issue		acp		fulltext		AIP Publishing	serial								P	094933340
AVS Quantum Science		2639-0213	2019-11-30	1	1		6	2	https://pubs.aip.org/avs/aqs/issue		aqs		fulltext		AVS: Science & Technology of Materials, Interfaces, and Processing	serial								P	244188629
Advanced Analytical Techniques for Characterization of 2D Materials	978-0-7354-2540-8	978-0-7354-2542-2							https://pubs.aip.org/books/monograph/100/Advanced-Analytical-Techniques-for	Rout	10.1063/9780735425422		fulltext		AIP Publishing	monograph	2022	2022			Rout	aipp-books		P	
Advanced Sensors and Sensing Technologies for Electric Vehicles	978-0-7354-2508-8	978-0-7354-2519-4							https://pubs.aip.org/books/monograph/155/Advanced-Sensors-and-Sensing-Technologies-for	Cao	10.1063/9780735425194		fulltext		AIP Publishing	monograph	2022	2022				aipp-books		P	
American Journal of Physics	0002-9505	1943-2909	1933-02-01	1	1		92	5	https://pubs.aip.org/aapt/ajp/issue		ajp		fulltext		American Association of Physics Teachers	serial								P	155356461
Amusement Park Physics	978-1-931024-12-9	978-0-7354-2042-7							https://pubs.aip.org/books/book/116/Amusement-Park-Physics	Bakken	10.1063/9780735420427		fulltext		AIP Publishing	monograph	2011	2020	1	2nd Edition		aipp-books		P	
Analysis and Design of Membrane Processes : A Systems Approach	978-0-7354-2181-3	978-0-7354-2179-0							https://pubs.aip.org/books/monograph/66/Analysis-and-Design-of-Membrane-ProcessesA-Systems	Li	10.1063/9780735421790		fulltext		AIP Publishing	monograph	2020	2020				aipp-books		P	
Applications and Calculations in Environmental Physics	978-0-7354-2488-3	978-0-7354-2491-3							https://pubs.aip.org/books/monograph/98/Applications-and-Calculations-in-Environmental	Vallero	10.1063/9780735424913		fulltext		AIP Publishing	monograph	2022	2022				aipp-books		P	
Overview of Vacuum Technology	978-0-7354-2222-3	978-0-7354-2225-4							https://pubs.aip.org/books/monograph/68/Overview-of-Vacuum-Technology	Gessert	10.1063/9780735422254		fulltext		AIP Publishing	monograph	2021	2021				aipp-books		P	
Pacific International Conference on Applications of Lasers and Optics			2004-03-31	2004	1		2010	1	https://pubs.aip.org/liacp/PICALO/volume/2010		pic		fulltext		Laser Institute of America	serial								P	
Passive Silicon Photonic Devices : Design, Fabrication, and Testing	978-0-7354-2428-9	978-0-7354-2431-9							https://pubs.aip.org/books/monograph/51/Passive-Silicon-Photonic-DevicesDesign-Fabrication	Su	10.1063/9780735424319		fulltext		AIP Publishing	monograph	2022	2022				aipp-books		P	
Phase Transitions in Grey Matter : Brain Architecture and Mind Dynamics	978-0-7354-2177-6	978-0-7354-2176-9							https://pubs.aip.org/books/monograph/80/Phase-Transitions-in-Grey-MatterBrain-Architecture	Marro	10.1063/9780735421769		fulltext		AIP Publishing	monograph	2021	2020				aipp-books		P	
Photovoltaic Sustainability and Management	978-0-7354-2312-1	978-0-7354-2315-2							https://pubs.aip.org/books/monograph/74/Photovoltaic-Sustainability-and-Management	Ren	10.1063/9780735423152		fulltext		AIP Publishing	monograph	2021	2021				aipp-books		P	
Physics	0148-6349	2163-5102	1931-06-30	1	1				https://pubs.aip.org/aip/jap/issue/7/12		phy		fulltext		AIP Publishing	serial								P	156812835
Physics Today	0031-9228	1945-0699	1948-04-30	1	1		77	5	https://pubs.aip.org/physicstoday		pto		fulltext		Physics Today	serial								P	130946281
Physics and 21st Century Science Standards : The Role of Physics in the NGSS	978-1-931024-31-0	978-0-7354-2054-0							https://pubs.aip.org/books/book/11/Physics-and-21st-Century-Science-StandardsThe-Role		10.1063/9780735420540		fulltext		AIP Publishing	monograph	2016	2020				aipp-books		P	
Physics for the Whole Body in Playgrounds and Amusement Parks	978-0-7354-2351-0	978-0-7354-2350-3							https://pubs.aip.org/books/monograph/55/Physics-for-the-Whole-Body-in-Playgrounds-and	Mårtensson-Pendrill	10.1063/9780735423503		fulltext		AIP Publishing	monograph	2021	2021				aipp-books		P	
Physics of Fluids	1070-6631	1089-7666	1993-12-31	6	1				https://pubs.aip.org/aip/pof/issue		pof		fulltext		AIP Publishing	serial							pfa	P	040629910
Physics of Fluids A: Fluid Dynamics	0899-8213		1988-12-31	1	1				https://pubs.aip.org/aip/pof/issue/5/12		pfa		fulltext		AIP Publishing	serial							pfl	P	
Physics of Fluids B: Plasma Physics	0899-8221		1988-12-31	1	1				https://pubs.aip.org/aip/pfb/issue		pfb		fulltext		AIP Publishing	serial								P	
Physics of Plasmas	1070-664X	1089-7674	1993-12-31	1	1				https://pubs.aip.org/aip/pop/issue		pop		fulltext		AIP Publishing	serial							pfb	P	040629929
Preconceptions in Mechanics : Lessons Dealing with Students? Conceptual Difficulties	978-1-931024-13-6	978-0-7354-2057-1							https://pubs.aip.org/books/book/115/Preconceptions-in-MechanicsLessons-Dealing-with	Camp	10.1063/9780735420571		fulltext		AIP Publishing	monograph	2010	2020		2nd Edition		aipp-books		P	
Quantitative Imaging in Medicine : Applications and Clinical Translation	978-0-7354-2352-7	978-0-7354-2355-8							https://pubs.aip.org/books/monograph/48/Quantitative-Imaging-in-MedicineApplications-and	Nordstrom	10.1063/9780735423558		fulltext		AIP Publishing	monograph	2021	2021			Nordstrom	aipp-books		P	
Quantitative Imaging in Medicine : Background and Basics	978-0-7354-2344-2	978-0-7354-2347-3							https://pubs.aip.org/books/monograph/76/Quantitative-Imaging-in-MedicineBackground-and	Nordstrom	10.1063/9780735423473		fulltext		AIP Publishing	monograph	2021	2021			Nordstrom	aipp-books		P	
Real Exponential, Logarithmic, and Trigonometric Functions for Physicists	978-0-7354-2484-5	978-0-7354-2487-6							https://pubs.aip.org/books/monograph/89/Real-Exponential-Logarithmic-and-Trigonometric	Pereyra	10.1063/9780735424876		fulltext		AIP Publishing	monograph	2022	2022				aipp-books		P	
Real and Complex Numbers for Physicists	978-0-7354-2128-8	978-0-7354-2157-8							https://pubs.aip.org/books/monograph/34/Real-and-Complex-Numbers-for-Physicists	Pereyra	10.1063/9780735421578		fulltext		AIP Publishing	monograph	2020	2020				aipp-books		P	
Recent Advances in Rheology : Theory, Biorheology, Suspension and Interfacial Rheology	978-0-7354-2469-2	978-0-7354-2471-5							https://pubs.aip.org/books/monograph/87/Recent-Advances-in-RheologyTheory-Biorheology	De Kee	10.1063/9780735424715		fulltext		AIP Publishing	monograph	2022	2022			De Kee	aipp-books		P	
Renewable Energy : Analysis, Resources, Applications, Management, and Policy	978-0-7354-2424-1	978-0-7354-2427-2							https://pubs.aip.org/books/monograph/108/Renewable-EnergyAnalysis-Resources-Applications	Al-Douri	10.1063/9780735424272		fulltext		AIP Publishing	monograph	2022	2022			Al-Douri	aipp-books		P	
Review of Scientific Instruments	0034-6748	1089-7623	1930	1	1		95	4	https://pubs.aip.org/aip/rsi/issue		rsi		fulltext		AIP Publishing	serial								P	040629899
Role of the Laboratory in Teaching Introductory Physics : An AAPT/PTRA Resource	978-0-917853-61-6	978-0-7354-2102-8							https://pubs.aip.org/books/book/118/Role-of-the-Laboratory-in-Teaching-Introductory	Nelson	10.1063/9780735421028		fulltext		AIP Publishing	monograph	1994	2020				aipp-books		P	
Safety in Physics Education	978-1-931024-01-3	978-0-7354-2060-1							https://pubs.aip.org/books/book/6/Safety-in-Physics-Education		10.1063/9780735420601		fulltext		AIP Publishing	monograph	2000	2020				aipp-books		P	
Applied Physics Letters	0003-6951	1077-3118	1962-08-31	1	1		124	18	https://pubs.aip.org/aip/apl/issue		apl		fulltext		AIP Publishing	serial								P	058486690
Applied Physics Reviews		1931-9401	2014-02-28	1	1				https://pubs.aip.org/aip/apr/issue		apr		fulltext		AIP Publishing	serial								P	135530369
Artificial Intelligence Methods for Fault Diagnosis in Centrifugal Pumps	978-0-7354-2356-5	978-0-7354-2359-6							https://pubs.aip.org/books/monograph/106/Artificial-Intelligence-Methods-for-Fault	Al Tobi	10.1063/9780735423596		fulltext		AIP Publishing	monograph	2022	2022				aipp-books		P	
Artificial Intelligence for Smart Photovoltaic Technologies	978-0-7354-2496-8	978-0-7354-2499-9							https://pubs.aip.org/books/monograph/101/Artificial-Intelligence-for-Smart-Photovoltaic	Ren	10.1063/9780735424999		fulltext		AIP Publishing	monograph	2022	2022		1	Ren	aipp-books		P	
Biointerphases	1934-8630	1559-4106	2006-02-28	1	1		19	2	https://pubs.aip.org/avs/bip/issue		bip		fulltext		AVS: Science & Technology of Materials, Interfaces, and Processing	serial								P	11834935X
Biomedical Optical Imaging : From Nanoscopy to Tomography	978-0-7354-2376-3	978-0-7354-2379-4							https://pubs.aip.org/books/monograph/61/Biomedical-Optical-ImagingFrom-Nanoscopy-to	Xia	10.1063/9780735423794		fulltext		AIP Publishing	monograph	2021	2021			Choe	aipp-books		P	
Biomicrofluidics		1932-1058	2007-02-28	1	1		18	3	https://pubs.aip.org/aip/bmf/issue		bmf		fulltext		AIP Publishing	serial								P	118353128
Biophysics Reviews		2688-4089	2020-11-30	1	1		5	2	https://pubs.aip.org/aip/bpr/issue		bpr		fulltext		AIP Publishing	serial								P	253393183
Carbon Nanostructures : Fundamentals to Applications	978-0-7354-2308-4	978-0-7354-2311-4							https://pubs.aip.org/books/monograph/44/Carbon-NanostructuresFundamentals-to-Applications	Thiruvengadathan	10.1063/9780735423114		fulltext		AIP Publishing	monograph	2021	2021			Thiruvengadathan	aipp-books		P	
Chaos: An Interdisciplinary Journal of Nonlinear Science	1054-1500	1089-7682	1991-06-30	1	1		34	4	https://pubs.aip.org/aip/cha/issue		cha		fulltext		AIP Publishing	serial								P	040629937
Smart Energy Management Systems and Renewable Energy Resources	978-0-7354-2279-7	978-0-7354-2282-7							https://pubs.aip.org/books/monograph/40/Smart-Energy-Management-Systems-and-Renewable	Rizwan	10.1063/9780735422827		fulltext		AIP Publishing	monograph	2021	2021			Rizwan	aipp-books		P	
Soft-Matter Thin Film Solar Cells : Physical Processes and Device Simulation	978-0-7354-2238-4	978-0-7354-2241-4							https://pubs.aip.org/books/monograph/70/Soft-Matter-Thin-Film-Solar-CellsPhysical	Ren	10.1063/9780735422414		fulltext		AIP Publishing	monograph	2021	2020			Ren	aipp-books		P	
Sound: Its uses and Control	0584-1666		1961-12-31	1	1		2	6	https://pubs.aip.org/asa/sou/issue		sou		fulltext		Acoustical Society of America	serial								P	
Spectroscopy Theory in One Dimension	978-0-7354-2564-4	978-0-7354-2566-8							https://pubs.aip.org/books/monograph/94/Spectroscopy-Theory-in-One-Dimension	Williams	10.1063/9780735425668		fulltext		AIP Publishing	monograph	2022	2022				aipp-books		P	
Strain Engineering in Functional Materials and Devices	978-0-7354-2556-9	978-0-7354-2559-0							https://pubs.aip.org/books/monograph/145/Strain-Engineering-in-Functional-Materials-and	Ramadurai	10.1063/9780735425590		fulltext		AIP Publishing	monograph	2023	2023			Ramadurai	aipp-books		P	
String and Sticky Tape Experiments	978-0-917853-28-9	978-0-7354-2096-0							https://pubs.aip.org/books/book/134/String-and-Sticky-Tape-Experiments	Edge	10.1063/9780735420960		fulltext		AIP Publishing	monograph	1986	2020				aipp-books		P	
Surface Science Spectra	1055-5269	1520-8575	1992-02-29	1	1		31	1	https://pubs.aip.org/avs/sss/issue		sss		fulltext		AVS: Science & Technology of Materials, Interfaces, and Processing	serial								P	037351257
Sustainable Engineering Technologies and Architectures	978-0-7354-2400-5	978-0-7354-2403-6							https://pubs.aip.org/books/monograph/3/Sustainable-Engineering-Technologies-and	Ting	10.1063/9780735424036		fulltext		AIP Publishing	monograph	2021	2021			Ting	aipp-books		P	
Synthetic Solar Irradiance : Modeling Solar Data	978-0-7354-2185-1	978-0-7354-2182-0							https://pubs.aip.org/books/monograph/81/Synthetic-Solar-IrradianceModeling-Solar-Data	Bright	10.1063/9780735421820		fulltext		AIP Publishing	monograph	2021	2020			Bright	aipp-books		P	
Teaching About Cosmology : An AAPT/PTRA Resource	978-0-917853-92-0	978-0-7354-2114-1							https://pubs.aip.org/books/book/123/Teaching-About-CosmologyAn-AAPT-PTRA-Resource	Krauss	10.1063/9780735421141		fulltext		AIP Publishing	monograph	1998	2020				aipp-books		P	
Teaching About D.C. Electric Circuits : An AAPT/PTRA Resource	978-0-917853-56-2	978-0-7354-2063-2							https://pubs.aip.org/books/book/109/Teaching-About-D-C-Electric-CircuitsAn-AAPT-PTRA	Feltyberger	10.1063/9780735420632		fulltext		AIP Publishing	monograph	1989	2020				aipp-books		P	
Teaching About Electrostatics : An AAPT/PTRA Resource	978-0-917853-51-7	978-0-7354-2066-3							https://pubs.aip.org/books/book/110/Teaching-About-ElectrostaticsAn-AAPT-PTRA-Resource	Morse	10.1063/9780735420663		fulltext		AIP Publishing	monograph	1991	2020				aipp-books		P	
Teaching About Energy : An AAPT/PTRA Resource	978-1-931024-09-9	978-0-7354-2126-4							https://pubs.aip.org/books/book/126/Teaching-About-EnergyAn-AAPT-PTRA-Resource	Roeder	10.1063/9780735421264		fulltext		AIP Publishing	monograph	2008	2020				aipp-books		P	
Teaching About Geometric Optics: Student Edition	978-0-7354-2214-8	978-0-7354-2217-9							https://pubs.aip.org/books/monograph/67/Teaching-About-Geometric-OpticsStudent-Edition	Nelson	10.1063/9780735422179		fulltext		AIP Publishing	monograph	2021	2020				aipp-books		P	
Teaching About Geometric Optics: Teacher?s Notes	978-0-7354-2273-5	978-0-7354-2276-6							https://pubs.aip.org/books/monograph/52/Teaching-About-Geometric-Optics-Teacher-s-Notes	Nelson	10.1063/9780735422766		fulltext		AIP Publishing	monograph	2021	2021				aipp-books		P	
Teaching About Impulse and Momentum : An AAPT/PTRA Resource	978-1-931024-06-8	978-0-7354-2120-2							https://pubs.aip.org/books/book/125/Teaching-About-Impulse-and-MomentumAn-AAPT-PTRA	Franklin	10.1063/9780735421202		fulltext		AIP Publishing	monograph	2004	2020				aipp-books		P	
Teaching About Kinematics : An AAPT/PTRA Resource	978-1-931024-11-2	978-0-7354-2069-4							https://pubs.aip.org/books/book/112/Teaching-About-KinematicsAn-AAPT-PTRA-Resource	Nelson	10.1063/9780735420694		fulltext		AIP Publishing	monograph	2009	2020				aipp-books		P	
Teaching About Kinematics ? Student Edition : An AAPT/PTRA Resource	978-1-931024-27-3	978-0-7354-2072-4							https://pubs.aip.org/books/book/111/Teaching-About-KinematicsStudent-Edition-An-AAPT	Nelson	10.1063/9780735420724		fulltext		AIP Publishing	monograph	2015	2020				aipp-books		P	
Teaching About Magnetism	978-0-917853-65-4	978-0-7354-2138-7							https://pubs.aip.org/books/book/131/Teaching-About-Magnetism	Reiland	10.1063/9780735421387		fulltext		AIP Publishing	monograph	1995	2020				aipp-books		P	
Teaching About Magnets & Magnetism : An AAPT/PTRA Teacher Resource Guide	978-1-931024-15-0	978-0-7354-2075-5							https://pubs.aip.org/books/book/114/Teaching-About-Magnets-amp-MagnetismAn-AAPT-PTRA	Nelson	10.1063/9780735420755		fulltext		AIP Publishing	monograph	2013	2020				aipp-books		P	
Teaching About Newton?s Second Law : An AAPT/PTRA Teacher Resource Guide	978-1-931024-17-4	978-0-7354-2078-6							https://pubs.aip.org/books/book/113/Teaching-About-Newton-s-Second-LawAn-AAPT-PTRA	Morse	10.1063/9780735420786		fulltext		AIP Publishing	monograph	2013	2020				aipp-books		P	
