publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	notes	DOI	ISSNs	eISSNs	ISBNs	eISBNs	access_start_date	access_end_date	access_status	field34
Comparative Biochemistry and Physiology	0010-406X		1960-01-01	1	1	1982-10-01	17	4	http://www.sciencedirect.com/science/journal/0010406X		0010406X		fulltext			serial									Now:Comparative Biochemistry and Physiology Part A:Physiology, Comparative Biochemistry and Physiology Part B:Comparative Biochemistry and Comparative Biochemistry and Physiology Part C:Comparative Pharmacology		0010-406X						Current	
Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology	1095-6433		1998-01-01	119	1				http://www.sciencedirect.com/science/journal/10956433		10956433		fulltext			serial									previously: Comparative Biochemistry and Physiology Part A: Physiology (ISSN: 1096-4940; 1994-1997)		1095-6433						Current	
Comparative Biochemistry and Physiology Part A: Physiology	1096-4940	1879-1115	1971-01-01	38	1	1997-12-01	118	4	http://www.sciencedirect.com/science/journal/03009629		03009629		fulltext			serial									now: Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology (ISSN: 1095-6433; 1998- )		1096-4940	1879-1115					Current	
Comparative Biochemistry and Physiology Part B: Biochemistry and Molecular Biology	1096-4959		1995-01-01	110	1				http://www.sciencedirect.com/science/journal/10964959		10964959		fulltext			serial									previously: Comparative Biochemistry and Physiology Part B: Comparative Biochemistry		1096-4959						Current	
Comparative Biochemistry and Physiology Part B: Comparative Biochemistry	0305-0491		1971-01-15	38	1	1994-12-31	109		http://www.sciencedirect.com/science/journal/03050491		03050491		fulltext			serial									Previously part of:Comparative Biochemistry and Physiology Now:Comparative Biochemistry and Physiology Part B:Biochemistry and Molecular Biology		0305-0491						Current	
Comparative Biochemistry and Physiology Part C: Comparative Pharmacology	0306-4492		1975-06-01	51	1	1993-12-31	105		http://www.sciencedirect.com/science/journal/03064492		03064492		fulltext			serial									Previously part of:Comparative Biochemistry and Physiology Now:Comparative Biochemistry and Physiology Part C:Pharmacology, Toxicology and Endocrinology		0306-4492						Current	
Comparative Biochemistry and Physiology Part C: Pharmacology, Toxicology and Endocrinology	1367-8280	1879-1093	1993-09-01	106	1	2000-12-01	127	3	http://www.sciencedirect.com/science/journal/07428413		07428413		fulltext			serial									now: Comparative Biochemistry and Physiology Part C: Toxicology & Pharmacology (ISSN: 1532-0456; 2001- ); previously: Comparative Biochemistry and Physiology Part C: Comparative Pharmacology (ISSN: 0306-4492; 1975-1982)		1367-8280	1879-1093					Current	
Comparative Biochemistry and Physiology Part C: Toxicology & Pharmacology	1532-0456		2001-01-01	128	1				http://www.sciencedirect.com/science/journal/15320456		15320456		fulltext			serial									previously: Comparative Biochemistry and Physiology Part C: Pharmacology, Toxicology and Endocrinology (ISSN: 0742-8413; 1994-1999); Comparative Biochemistry and Physiology Part C: Comparative Pharmacology (ISSN: 0306-4492; 1975-1982)		1532-0456						Current	
Comparative Biochemistry and Physiology Part D: Genomics and Proteomics	1744-117X		2006-03-01	1	1				http://www.sciencedirect.com/science/journal/1744117X		1744117X		fulltext			serial											1744-117X						Current	
Comparative Immunology, Microbiology and Infectious Diseases	0147-9571		1978-01-01	1	1				http://www.sciencedirect.com/science/journal/01479571		01479571		fulltext			serial											0147-9571						Current	
Comparative and General Pharmacology	0010-4035		1970-03-01	1	1	1974-12-31	5	3	http://www.sciencedirect.com/science/journal/00104035		00104035		fulltext			serial									Now:General Pharmacology:The Vascular System		0010-4035						Current	
Complementary Therapies in Clinical Practice	1744-3881		2005-02-01	11	1				http://www.sciencedirect.com/science/journal/17443881		17443881		fulltext			serial									previously: Complementary Therapies in Nursing and Midwifery (ISSN: 1353-6117; 1995-2004)		1744-3881						Current	
Complementary Therapies in Medicine	0965-2299		1993-01-01	1	1				http://www.sciencedirect.com/science/journal/09652299		09652299		fulltext			serial											0965-2299						Current	
Complementary Therapies in Nursing and Midwifery	1353-6117		1995-02-01	1	1	2004-11-01	10	4	http://www.sciencedirect.com/science/journal/13536117		13536117		fulltext			serial									now: Complementary Therapies in Clinical Practice (ISSN: 1744-3881; 2005- )		1353-6117						Current	
Composite Materials Series	0927-0108		1986-01-01	1					http://www.sciencedirect.com/science/bookseries/09270108		09270108		fulltext			serial											0927-0108						Current	
Composite Structures	0263-8223		1983-01-01	1	1				http://www.sciencedirect.com/science/journal/02638223		02638223		fulltext			serial											0263-8223						Current	
Composites	0010-4361		1969-09-01	1	1	1995-12-31	26	6	http://www.sciencedirect.com/science/journal/00104361		00104361		fulltext			serial									now: Composites Part A: Applied Science and Manufacturing (ISSN: 1359-835X; 1996- )		0010-4361						Current	
Composites Business Analyst	1464-2840		1998-10-01	1	1	2000-01-01	3	16	http://www.sciencedirect.com/science/journal/14642840		14642840		fulltext			serial									ceased (2001)		1464-2840						Current	
Composites Communications	2452-2139		2016-10-01	1					http://www.sciencedirect.com/science/journal/24522139		24522139		fulltext			serial									New for 2016		2452-2139				2016-10-01		Current	
Composites Engineering	0961-9526		1991-01-01	1	1	1995-12-31	5	9	http://www.sciencedirect.com/science/journal/09619526		09619526		fulltext			serial									now: Composites Part B: Engineering (ISSN: 1359-8368; 1996- )		0961-9526						Current	
Composites Manufacturing	0956-7143		1990-03-01	1	1	1995-12-31	6	3	http://www.sciencedirect.com/science/journal/09567143		09567143		fulltext			serial									now: Composites Part A: Applied Science and Manufacturing (ISSN: 1359-835X; 1996- )		0956-7143						Current	
Composites Part A: Applied Science and Manufacturing	1359-835X		1996-01-01	27	1				http://www.sciencedirect.com/science/journal/1359835X		1359835X		fulltext			serial									formed by the union of: Composites Manufacturing (ISSN: 0956-7143; 1990-1995) and Composites (ISSN: 0010-4361; 1969-1995)		1359-835X						Current	
Composites Part B: Engineering	1359-8368		1996-01-01	27	1				http://www.sciencedirect.com/science/journal/13598368		13598368		fulltext			serial									previously: Composites Engineering (ISSN: 0961-9526; 1991-1995)		1359-8368						Current	
Composites Science and Technology	0266-3538		1985-01-01	22	1				http://www.sciencedirect.com/science/journal/02663538		02663538		fulltext			serial									previously: Fibre Science and Technology		0266-3538						Current	
Comprehensive Analytical Chemistry	0166-526X		1979-01-01	9					http://www.sciencedirect.com/science/handbooks/0166526X		32440		fulltext			serial											0166-526X						Current	
Comprehensive Biochemistry	0069-8032		1963-01-01	11					http://www.sciencedirect.com/science/bookseries/00698032		00698032		fulltext			serial											0069-8032						Current	
Comprehensive Chemical Kinetics	0069-8040		1969-01-01	1					http://www.sciencedirect.com/science/bookseries/00698040		00698040		fulltext			serial											0069-8040						Current	
Comprehensive Psychiatry	0010-440X		1960-02-01	1	1				http://www.sciencedirect.com/science/journal/0010440X		0010440X		fulltext			serial									moved to Open Access (2020)		0010-440X						Current	
Comprehensive Series in Photosciences	1568-461X		2001-01-01	1					http://www.sciencedirect.com/science/bookseries/1568461X		1568461X		fulltext			serial											1568-461X						Current	
Comptes Rendus Biologies	1631-0691		2002-01-01	325	1				http://www.sciencedirect.com/science/journal/16310691		16310691		fulltext			serial									transfer out (2020): Académie des Sciences; previously: Comptes Rendus de l'Académie des Sciences - Series III - Sciences de la Vie (ISSN: 0764-4469; 1984-2001)		1631-0691						Current	
Comptes Rendus Chimie	1631-0748		2002-01-01	5	1				http://www.sciencedirect.com/science/journal/16310748		16310748		fulltext			serial									transfer out (2020): Académie des Sciences; previously: Comptes Rendus de l'Académie des Sciences - Series IIC - Chemistry (ISSN: 1387-1609; 1998-2001)		1631-0748						Current	
Comptes Rendus Geoscience	1631-0713		2002-01-15	334	1				http://www.sciencedirect.com/science/journal/16310713		16310713		fulltext			serial									transfer out (2020): Académie des Sciences; previously: Comptes Rendus de l'Académie des Sciences - Series IIA - Earth and Planetary Science (ISSN: 1251-8050; 1994-2001)		1631-0713						Current	
Comptes Rendus Mathematique	1631-073X		2002-01-01	334	1				http://www.sciencedirect.com/science/journal/1631073X		1631073X		fulltext			serial									transfer out (2020): Académie des Sciences; previously: Comptes Rendus de l'Académie des Sciences - Series I - Mathematics (ISSN: 0764-4442; 1984-2001)		1631-073X						Current	
Comptes Rendus Mécanique	1631-0721		2002-10-01	330	10				http://www.sciencedirect.com/science/journal/16310721		16310721		fulltext			serial									transfer out (2020): Académie des Sciences; previously: Comptes Rendus de l'Académie des Sciences - Series IIB - Mechanics (ISSN: 1620-7742; 2000-2001); Comptes Rendus de l'Académie des Sciences - Series IIB - Mechanics-Physics-Astronomy (ISSN: 1287-4620; 1998-2000); Comptes Rendus de l'Académie des Sciences - Series IIB - Mechanics-Physics-Chemistry-Astronomy (ISSN: 1251-8069; 1994-1998)		1631-0721						Current	
Comptes Rendus Palevol	1631-0683		2002-09-01	1	4				http://www.sciencedirect.com/science/journal/16310683		16310683		fulltext			serial									transfer out (2020): Académie des Sciences; previously: Comptes Rendus de l'Académie des Sciences - Series IIA - Earth and Planetary Science (ISSN: 1251-8050; 1994-2001)		1631-0683						Current	
Comptes Rendus Physique	1631-0705		2002-04-01	3	3				http://www.sciencedirect.com/science/journal/16310705		16310705		fulltext			serial									transfer out (2020): Académie des Sciences; previously: Comptes Rendus de l'Académie des Sciences - Series IV - Physics-Astrophysics (ISSN: 1296-2147; 2000-2001)		1631-0705						Current	
Comptes Rendus de l'Académie des Sciences - Series I - Mathematics	0764-4442		1997-01-01	324	1	2001-12-01	333	11	http://www.sciencedirect.com/science/journal/07644442		07644442		fulltext			serial									now: Comptes Rendus Mathematique (ISSN: 1631-073X; 2002- )		0764-4442						Current	
Comptes Rendus de l'Académie des Sciences - Series IIA - Earth and Planetary Science	1251-8050		1997-05-01	324	10	2001-12-31	333	12	http://www.sciencedirect.com/science/journal/12518050		12518050		fulltext			serial									split into (2002): Comptes Rendus Geoscience (ISSN: 1631-0713) and Comptes Rendus Palevol (ISSN: 1631-0683)		1251-8050						Current	
Comptes Rendus de l'Académie des Sciences - Series IIB - Mechanics	1620-7742		2000-05-01	328	5	2001-12-01	329	12	http://www.sciencedirect.com/science/journal/16207742		16207742		fulltext			serial									transfer out (2020): Académie des Sciences; now: Comptes Rendus Mécanique (ISSN: 1631-0721; 2002- ); previously: Comptes Rendus de l'Académie des Sciences - Series IIB - Mechanics-Physics-Astronomy (ISSN: 1287-4620; 1998-2000); Comptes Rendus de l'Académie des Sciences - Series IIB - Mechanics-Physics-Chemistry-Astronomy (ISSN: 1251-8069; 1994-1998)		1620-7742						Current	
Comptes Rendus de l'Académie des Sciences - Series IIB - Mechanics-Physics-Astronomy	1287-4620		1998-07-01	326	7	2000-05-16	328	3	http://www.sciencedirect.com/science/journal/12874620		12874620		fulltext			serial									transfer out (2020): Académie des Sciences; now: Comptes Rendus Mécanique (ISSN: 1631-0721; 2002- ); continued by: Comptes Rendus de l'Académie des Sciences - Series IIB - Mechanics (ISSN: 1620-7742; 2000-2001); previously: Comptes Rendus de l'Académie des Sciences - Series IIB - Mechanics-Physics-Chemistry-Astronomy (ISSN: 1251-8069; 1994-1998)		1287-4620						Current	
Comptes Rendus de l'Académie des Sciences - Series IIB - Mechanics-Physics-Chemistry-Astronomy	1251-8069		1997-01-01	324	1	1998-06-01	326	6	http://www.sciencedirect.com/science/journal/12518069		12518069		fulltext			serial									transfer out (2020): Académie des Sciences; now: Comptes Rendus Mécanique (ISSN: 1631-0721; 2002- ); continued by: Comptes Rendus de l'Académie des Sciences - Series IIB - Mechanics (ISSN: 1620-7742; 2000-2001); Comptes Rendus de l'Académie des Sciences - Series IIB - Mechanics-Physics-Astronomy (ISSN: 1287-4620; 1998-2000)		1251-8069						Current	
Comptes Rendus de l'Académie des Sciences - Series IIC - Chemistry	1387-1609		1998-01-01	1	1	2001-12-01	4	12	http://www.sciencedirect.com/science/journal/13871609		13871609		fulltext			serial									now: Comptes Rendus Chimie (ISSN: 1631-0748; 2002- )		1387-1609						Current	
Comptes Rendus de l'Académie des Sciences - Series III - Sciences de la Vie	0764-4469		1997-01-01	320	1	2001-12-01	324	12	http://www.sciencedirect.com/science/journal/07644469		07644469		fulltext			serial									now: Comptes Rendus Biologies (ISSN: 1631-0691; 2002- )		0764-4469						Current	
Comptes Rendus de l'Académie des Sciences - Series IV - Physics-Astrophysics	1296-2147		2000-03-01	1	1	2001-12-01	2	10	http://www.sciencedirect.com/science/journal/12962147		12962147		fulltext			serial									now: Comptes Rendus Physique (ISSN: 1631-0705; 2002- )		1296-2147						Current	
Computational Biology and Chemistry	1476-9271		2003-02-01	27	1				http://www.sciencedirect.com/science/journal/14769271		14769271		fulltext			serial									previously: Computers & Chemistry (ISSN: 0097-8485; 1976-2002)		1476-9271						Current	
Computational Condensed Matter	2352-2143		2014-12-01	1					http://www.sciencedirect.com/science/journal/23522143		23522143		fulltext			serial									open access		2352-2143						Current	
Computational Geometry	0925-7721		1991-07-01	1	1				http://www.sciencedirect.com/science/journal/09257721		09257721		fulltext			serial											0925-7721						Current	
Computational Materials Science	0927-0256		1992-10-01	1	1				http://www.sciencedirect.com/science/journal/09270256		09270256		fulltext			serial											0927-0256						Current	
Computational Statistics & Data Analysis	0167-9473		1983-03-01	1					http://www.sciencedirect.com/science/journal/01679473		01679473		fulltext			serial											0167-9473						Current	
Computational Toxicology	2468-1113		2017-02-01	1	1				http://www.sciencedirect.com/science/journal/aip/24681113		43294		fulltext			serial											2468-1113				2016-10-01		Current	
Computational and Structural Biotechnology Journal	2001-0370		2012-04-01	1	1				http://www.sciencedirect.com/science/journal/20010370		20010370		fulltext			serial									open access		2001-0370						Current	
Computational and Theoretical Chemistry	2210-271X		2011-01-01	963	1				http://www.sciencedirect.com/science/journal/2210271X		2210271X		fulltext			serial									previously: Journal of Molecular Structure: THEOCHEM (ISSN: 0166-1280; 1981-2010)		2210-271X						Current	
Computational and Theoretical Polymer Science	1089-3156		1997-06-01	7	2	2001-12-01	11	6	http://www.sciencedirect.com/science/journal/10893156		10893156		fulltext			serial									absorbed by (2001): Polymer (ISSN: 0032-3861)		1089-3156						Current	
Computer Aided Chemical Engineering	1570-7946		1987-01-01	3					http://www.sciencedirect.com/science/bookseries/15707946		15707946		fulltext			serial											1570-7946						Current	
Computer Aided Geometric Design	0167-8396		1984-07-01	1	1				http://www.sciencedirect.com/science/journal/01678396		01678396		fulltext			serial											0167-8396						Current	
Computer Audit Update	0960-2593		1988-01-01	1989	1	1997-12-01	1997	12	http://www.sciencedirect.com/science/journal/09602593		09602593		fulltext			serial									ceased (1998)		0960-2593						Current	
Computer Communications	0140-3664		1978-02-01	1	1				http://www.sciencedirect.com/science/journal/01403664		01403664		fulltext			serial											0140-3664						Current	
Computer Compacts	0167-7136		1983-02-01	1	1	1986-12-01	4	6	http://www.sciencedirect.com/science/journal/01677136		01677136		fulltext			serial									Ceased:1987		0167-7136						Current	
Computer Fraud & Security	1361-3723		1996-01-01	1996	1				http://www.sciencedirect.com/science/journal/13613723		13613723		fulltext			serial									previously: Computer Fraud & Security Bulletin (ISSN: 0142-0496; 1978-1995)		1361-3723						Current	
Computer Fraud & Security Bulletin	0142-0496		1978-11-01	1	1	1995-12-01	1995	12	http://www.sciencedirect.com/science/journal/01420496		01420496		fulltext			serial									now: Computer Fraud & Security (ISSN: 1361-3723; 1996- )		0142-0496						Current	
Computer Graphics and Image Processing	0146-664X		1972-04-01	1	1	1982-12-01	20	4	http://www.sciencedirect.com/science/journal/0146664X		0146664X		fulltext			serial									Now:Computer Vision, Graphics, and Image Processing		0146-664X						Current	
Computer Integrated Manufacturing Systems	0951-5240		1988-02-01	1	1	1998-10-01	11	4	http://www.sciencedirect.com/science/journal/09515240		09515240		fulltext			serial									absorbed by (1998): Robotics and Computer-Integrated Manufacturing (ISSN: 0736-5845)		0951-5240						Current	
Computer Languages	0096-0551		1975-01-01	1	1	2001-12-01	27	4	http://www.sciencedirect.com/science/journal/00960551		00960551		fulltext			serial									now: Journal of Computer Languages (ISSN: 2665-9182; 2019- ); continued by: Computer Languages, Systems & Structures (ISSN: 1477-8424; 2002-2018)		0096-0551						Current	
Computer Languages, Systems & Structures	1477-8424		2002-04-01	28	1	2018-12-31	54		http://www.sciencedirect.com/science/journal/14778424		14778424		fulltext			serial									now: Journal of Computer Languages (ISSN: 2665-9182; 2019- ); previously: Computer Languages (ISSN: 0096-0551; 1975-2002)		1477-8424						Current	
Computer Law and Security Review	2212-473X	2212-4748	2009-01-01	25	1				http://www.sciencedirect.com/science/journal/02673649		02673649		fulltext			serial									previously: Computer Law & Security Report (ISSN: 0267-3649; 1985-2008)		2212-473X	2212-4748					Current	
Computer Methods and Programs in Biomedicine	0169-2607		1985-05-01	20	1				http://www.sciencedirect.com/science/journal/01692607		01692607		fulltext			serial									previously: Computer Programs in Biomedicine		0169-2607						Current	
Computer Methods in Applied Mechanics and Engineering	0045-7825		1972-06-01	1	1				http://www.sciencedirect.com/science/journal/00457825		00457825		fulltext			serial											0045-7825						Current	
Computer Methods in the Geosciences	1874-561X		1990-01-01	8					http://www.sciencedirect.com/science/bookseries/1874561X		1874561X		fulltext			serial											1874-561X						Current	
Computer Networks	1389-1286		1999-01-14	31	1				http://www.sciencedirect.com/science/journal/13891286		13891286		fulltext			serial									previously: Computer Networks and ISDN Systems (ISSN: 0169-7552; 1985-1998)		1389-1286						Current	
Computer Networks (1976)	0376-5075		1976-06-01	1	1	1984-10-31	8	5	http://www.sciencedirect.com/science/journal/03765075		03765075		fulltext			serial									Now:Computer Networks and ISDN Systems		0376-5075						Current	
Computer Networks and ISDN Systems	0169-7552		1985-01-01	9	1	1998-12-14	30	24	http://www.sciencedirect.com/science/journal/01697552		01697552		fulltext			serial									now: Computer Networks (ISSN: 1389-1286; 1999- )		0169-7552						Current	
Computer Physics Communications	0010-4655		1969-07-01	1	1				http://www.sciencedirect.com/science/journal/00104655		00104655		fulltext			serial											0010-4655						Current	
Computer Physics Reports	0167-7977		1983-12-01	1	1	1990-10-01	12	6	http://www.sciencedirect.com/science/journal/01677977		01677977		fulltext			serial									Merged:Physics Reports		0167-7977						Current	
Computer Programs in Biomedicine	0010-468X		1970-01-01	1	1	1985-12-31	19	2	http://www.sciencedirect.com/science/journal/0010468X		0010468X		fulltext			serial									Now:Computer Methods and Programs in Biomedicine		0010-468X						Current	
Computer Science Review	1574-0137		2007-08-01	1	1				http://www.sciencedirect.com/science/journal/15740137		15740137		fulltext			serial											1574-0137						Current	
Computer Speech & Language	0885-2308		1986-03-01	1	1				http://www.sciencedirect.com/science/journal/08852308		08852308		fulltext			serial											0885-2308						Current	
Computer Standards & Interfaces	0920-5489		1986-01-01	5	1				http://www.sciencedirect.com/science/journal/09205489		09205489		fulltext			serial									formed by the union of: Computers and Standards (ISSN: 0167-8051; 1982-1985) and Interfaces in Computing (ISSN: 0252-7308; 1982-1985)		0920-5489						Current	
Computer Vision and Image Understanding	1077-3142		1995-01-01	61	1				http://www.sciencedirect.com/science/journal/10773142		10773142		fulltext			serial									previously: CVGIP: Image Understanding		1077-3142						Current	
Computer Vision, Graphics, and Image Processing	0734-189X		1983-01-01	21	1	1990-12-01	52	3	http://www.sciencedirect.com/science/journal/0734189X		0734189X		fulltext			serial									Previously:Computer Graphics and Image Processing Now:CVGIP:Graphical Models and Image Processing		0734-189X						Current	
Computer-Aided Design	0010-4485		1968-10-01	1	1				http://www.sciencedirect.com/science/journal/00104485		00104485		fulltext			serial											0010-4485						Current	
Computerized Medical Imaging and Graphics	0895-6111		1988-01-01	12	1				http://www.sciencedirect.com/science/journal/08956111		08956111		fulltext			serial									previously: Computerized Radiology		0895-6111						Current	
Computerized Radiology	0730-4862		1982-01-01	6	1	1987-12-01	11	5	http://www.sciencedirect.com/science/journal/07304862		07304862		fulltext			serial									Previously:Computerized Tomography Now:Computerized Medical Imaging and Graphics		0730-4862						Current	
Computerized Tomography	0363-8235		1977-01-01	1	1	1981-12-31	5		http://www.sciencedirect.com/science/journal/03638235		03638235		fulltext			serial									Now:Computerized Radiology		0363-8235						Current	
Computers & Chemical Engineering	0098-1354		1977-01-01	1	1				http://www.sciencedirect.com/science/journal/00981354		00981354		fulltext			serial											0098-1354						Current	
Computers & Chemistry	0097-8485		1976-01-01	1	1	2002-11-01	26	6	http://www.sciencedirect.com/science/journal/00978485		00978485		fulltext			serial									now: Computational Biology and Chemistry (ISSN: 1476-9271; 2003- )		0097-8485						Current	
Computers & Education	0360-1315		1976-01-01	1	1				http://www.sciencedirect.com/science/journal/03601315		03601315		fulltext			serial											0360-1315						Current	
Computers & Electrical Engineering	0045-7906		1973-06-01	1	1				http://www.sciencedirect.com/science/journal/00457906		00457906		fulltext			serial											0045-7906						Current	
Computers & Fluids	0045-7930		1973-01-01	1	1				http://www.sciencedirect.com/science/journal/00457930		00457930		fulltext			serial											0045-7930						Current	
Computers & Geosciences	0098-3004		1975-07-01	1	1				http://www.sciencedirect.com/science/journal/00983004		00983004		fulltext			serial											0098-3004						Current	
Computers & Graphics	0097-8493		1975-05-01	1	1				http://www.sciencedirect.com/science/journal/00978493		00978493		fulltext			serial											0097-8493						Current	
Computers & Graphics: X		2590-1486	2019-06-01	1					https://www.sciencedirect.com/journal/computers-and-graphics-x		57130		fulltext			serial									New for 2019. Open Access			2590-1486			2019-06-01		Current	
Computers & Industrial Engineering	0360-8352		1976-01-01	1	1				http://www.sciencedirect.com/science/journal/03608352		03608352		fulltext			serial											0360-8352						Current	
Computers & Mathematics with Applications	0898-1221		1975-01-01	1	1				http://www.sciencedirect.com/science/journal/08981221		08981221		fulltext			serial											0898-1221						Current	
Computers & Operations Research	0305-0548		1974-03-01	1	1				http://www.sciencedirect.com/science/journal/03050548		03050548		fulltext			serial									absorbed (1998): Location Science (ISSN: 0966-8349)		0305-0548						Current	
Computers & Security	0167-4048		1982-01-01	1	1				http://www.sciencedirect.com/science/journal/01674048		01674048		fulltext			serial											0167-4048						Current	
Computers & Structures	0045-7949		1971-08-01	1	1				http://www.sciencedirect.com/science/journal/00457949		00457949		fulltext			serial											0045-7949						Current	
Computers & Urban Society	0305-7097		1975-01-01	1	1	1975-12-01	1	2	http://www.sciencedirect.com/science/journal/03057097		03057097		fulltext			serial									Now:Urban Systems		0305-7097						Current	
Computers and Biomedical Research	0010-4809		1967-03-01	1	1	2000-12-01	33	6	http://www.sciencedirect.com/science/journal/00104809		00104809		fulltext			serial									now: Journal of Biomedical Informatics (ISSN: 1532-0464; 2001- )		0010-4809						Current	
Computers and Composition	8755-4615		1983-11-01	1	1				http://www.sciencedirect.com/science/journal/87554615		87554615		fulltext			serial											8755-4615						Current	
Computers and Electronics in Agriculture	0168-1699		1985-10-01	1	1				http://www.sciencedirect.com/science/journal/01681699		01681699		fulltext			serial											0168-1699						Current	
Computers and Geotechnics	0266-352X		1985-01-01	1	1				http://www.sciencedirect.com/science/journal/0266352X		0266352X		fulltext			serial											0266-352X						Current	
Computers and Standards	0167-8051		1982-01-01	1	1	1985-12-31	4	4	http://www.sciencedirect.com/science/journal/01678051		01678051		fulltext			serial									Merged:Computer Standards & Interfaces		0167-8051						Current	
Computers in Biology and Medicine	0010-4825		1970-08-01	1	1				http://www.sciencedirect.com/science/journal/00104825		00104825		fulltext			serial											0010-4825						Current	
Computers in Chemical and Biochemical Research	0095-8778		1972-01-01	1					http://www.sciencedirect.com/science/bookseries/00958778		00958778		fulltext			serial											0095-8778						Current	
Computers in Human Behavior	0747-5632		1985-01-01	1	1				http://www.sciencedirect.com/science/journal/07475632		07475632		fulltext			serial											0747-5632						Current	
Computers in Industry	0166-3615		1979-07-01	1	1				http://www.sciencedirect.com/science/journal/01663615		01663615		fulltext			serial											0166-3615						Current	
Computers, Environment and Urban Systems	0198-9715		1980-01-01	5	1				http://www.sciencedirect.com/science/journal/01989715		01989715		fulltext			serial									previously: Urban Systems		0198-9715						Current	
Computing Systems in Engineering	0956-0521		1990-01-01	1	1	1995-12-01	6	6	http://www.sciencedirect.com/science/journal/09560521		09560521		fulltext			serial									absorbed by (1995): Advances in Engineering Software (ISSN: 0965-9978)		0956-0521						Current	
Confederation of Australian Critical Care Nurses Journal	1033-3355		1989-09-01	2	3	1991-12-01	4	4	http://www.sciencedirect.com/science/journal/10333355		10333355		fulltext			serial									Previously:CNSA Journal Now:Australian Critical Care		1033-3355						Current	
Consciousness and Cognition	1053-8100		1992-03-01	1	1				http://www.sciencedirect.com/science/journal/10538100		10538100		fulltext			serial											1053-8100						Current	
Conservation & Recycling	0361-3658		1976-01-01	1	1	1987-12-31	10	4	http://www.sciencedirect.com/science/journal/03613658		03613658		fulltext			serial									Merged:Resources, Conservation and Recycling		0361-3658						Current	
Construction and Building Materials	0950-0618	1879-0526	1987-03-01	1	1				http://www.sciencedirect.com/science/journal/09500618		09500618		fulltext			serial											0950-0618	1879-0526					Current	
Contact Lens and Anterior Eye	1367-0484		1997-01-01	20	1				http://www.sciencedirect.com/science/journal/13670484		13670484		fulltext			serial									previously: Journal of The British Contact Lens Association (ISSN: 0141-7037; 1978-1996); absorbed (2000): International Contact Lens Clinic (ISSN: 0892-8967)		1367-0484						Current	
Contaduría y Administración	0186-1042		2013-01-01	58	1	2017-12-31	62	5	http://www.sciencedirect.com/science/journal/01861042		01861042		fulltext			serial									open access. Ceased (2018)		0186-1042						Current	
Contemporary Clinical Trials	1551-7144		2005-02-01	26	1				http://www.sciencedirect.com/science/journal/15517144		15517144		fulltext			serial									previously: Controlled Clinical Trials (ISSN: 0197-2456; 1980-2004)		1551-7144						Current	
Contemporary Clinical Trials Communications	2451-8654		2015-10-30	1	1				http://www.sciencedirect.com/science/journal/24518654		24518654		fulltext			serial									New for 2015. Open Access		2451-8654				2015-11-01		Current	
Contemporary Concepts of Condensed Matter Science	1572-0934		2006-01-01	1					http://www.sciencedirect.com/science/bookseries/15720934		15720934		fulltext			serial											1572-0934						Current	
Contemporary Educational Psychology	0361-476X		1976-01-01	1	1				http://www.sciencedirect.com/science/journal/0361476X		0361476X		fulltext			serial											0361-476X						Current	
Continental Shelf Research	0278-4343		1982-08-01	1	1				http://www.sciencedirect.com/science/journal/02784343		02784343		fulltext			serial											0278-4343						Current	
Continuing Education in Anaesthesia, Critical Care & Pain	1743-1816	1743-1824	2004-04-01	4	2	2015-04-01	15	2	http://www.sciencedirect.com/science/journal/17431816		17431816		fulltext			serial									now: BJA Education. previously: British Journal of Anaesthesia CEPD Reviews (2001-2003)		1743-1816	1743-1824			2017-12-18		Current	
Contraception	0010-7824		1970-01-01	1	1				http://www.sciencedirect.com/science/journal/00107824		00107824		fulltext			serial											0010-7824						Current	
Contraception: X		2590-1516	2019-01-01	1	1				https://www.sciencedirect.com/journal/contraception-x		57168		fulltext			serial									New for 2019. Open Access			2590-1516			2019-01-01		Current	
Contributions to Economic Analysis	0573-8555		1978-01-01	2					http://www.sciencedirect.com/science/bookseries/05738555		05738555		fulltext			serial											0573-8555						Current	
Contributions to Sensory Physiology	0069-9705		1965-01-01	1					http://www.sciencedirect.com/science/bookseries/00699705		00699705		fulltext			serial											0069-9705						Current	
Control Engineering Practice	0967-0661		1993-02-01	1	1				http://www.sciencedirect.com/science/journal/09670661		09670661		fulltext			serial											0967-0661						Current	
Control and Dynamic Systems	0090-5267		1973-01-01	10					http://www.sciencedirect.com/science/bookseries/00905267		00905267		fulltext			serial											0090-5267						Current	
Controlled Clinical Trials	0197-2456		1980-05-01	1	1	2004-12-01	25	6	http://www.sciencedirect.com/science/journal/01972456		01972456		fulltext			serial									now: Contemporary Clinical Trials (ISSN: 1551-7144; 2005- )		0197-2456						Current	
Coordination Chemistry Reviews	0010-8545		1966-08-01	1	3				http://www.sciencedirect.com/science/journal/00108545		00108545		fulltext			serial											0010-8545						Current	
