publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
Abacus	0001-3072	1467-6281	2013						http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-6281		10.1111/(ISSN)1467-6281		fulltext		Wiley	serial								P	058286942
About Campus	1086-4822	1536-0687	2013						http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1536-0687/issues		10.1002/(ISSN)1536-0687		fulltext		Wiley	serial								P	122281551
Academic Emergency Medicine	1069-6563	1553-2712	2013						http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1553-2712		10.1111/(ISSN)1553-2712		fulltext		Wiley	serial								P	111805198
Accounting & Finance	0810-5391	1467-629X	2013						http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-629X		10.1111/(ISSN)1467-629X		fulltext		Wiley	serial								P	058286950
Accounting Perspectives	1911-382X	1911-3838	2013						http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1911-3838		10.1111/(ISSN)1911-3838		fulltext		Wiley	serial								P	12167097X
Acta Anaesthesiologica Scandinavica	0001-5172	1399-6576	2013						http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1399-6576		10.1111/(ISSN)1399-6576		fulltext		Wiley	serial								P	090127757
Acta Archaeologica	0065-101X	1600-0390	2013						http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0390		10.1111/(ISSN)1600-0390		fulltext		Wiley	serial								P	083811893
Acta Crystallographica Section A, Foundations Of Crystallography	0108-7673	1600-5724	2013						http://onlinelibrary.wiley.com/journal/10.1107/S20532733/issues		10.1107/S20532733		fulltext		Wiley	serial								P	104566213
Acta Crystallographica. Section B, Structural Science	0108-7681	1600-5740	2013						http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-5740		10.1111/(ISSN)1600-5740		fulltext		Wiley	serial								P	121684725
Acta Crystallographica Section C	0108-2701	1600-5759	2013						http://onlinelibrary.wiley.com/journal/10.1107/S20532296/issues		10.1107/S20532296		fulltext		Wiley	serial								P	122497457
Acta Crystallographica. Section D, Biological Crystallography.	0907-4449	1399-0047	2013						http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1399-0047		10.1111/(ISSN)1399-0047		fulltext		Wiley	serial								P	108535177
Acta Crystallographica Section F		1744-3091	2013						http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1744-3091		10.1111/(ISSN)1744-3091		fulltext		Wiley	serial								P	108539768
Acta Geologica Sinica - English Edition	1000-9515	1755-6724	2013						http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1755-6724		10.1111/(ISSN)1755-6724		fulltext		Wiley	serial								P	14288197X
