publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
ASAP/Journal	2381-4705	2381-4721	2016	1	1				https://muse.jhu.edu/journal/684		684		fulltext		Johns Hopkins University Press	serial								P
African Arts	0001-9933	1937-2108	2016	49	1				https://muse.jhu.edu/journal/675		675		fulltext		The MIT Press	serial								P
American Music	0734-4392	1945-2349	2009	27	1				https://muse.jhu.edu/journal/448		448		fulltext		University of Illinois Press	serial								P
Black Camera	1536-3155	1947-4237	2009	1	1				https://muse.jhu.edu/journal/468		468		fulltext		Indiana University Press	serial								P
Black Music Research Journal	0276-3605	1946-1615	2010	30	1				https://muse.jhu.edu/journal/469		469		fulltext		University of Illinois Press	serial								P
Bulletin of the Comediantes	0007-5108	1944-0928	1949	1	1				https://muse.jhu.edu/journal/425		425		fulltext		Bulletin of the Comediantes	serial								P
Canadian Theatre Review	0315-0836	1920-941X	2010	141	141				https://muse.jhu.edu/journal/470		470		fulltext		University of Toronto Press	serial								P
Cinema Journal	0009-7101	1527-2087	1999	39	1				https://muse.jhu.edu/journal/31		31		fulltext		University of Texas Press	serial								P
Computer Music Journal	0148-9267	1531-5169	2001	25	1				https://muse.jhu.edu/journal/34		34		fulltext		The MIT Press	serial								P
Dance Research Journal	0149-7677	1940-509X	2008	40	1				https://muse.jhu.edu/journal/380		380		fulltext		Cambridge University Press	serial								P
Early Theatre: A Journal associated with the Records of Early English Drama	1206-9078	2293-7609	2016	19	1				https://muse.jhu.edu/journal/687		687		fulltext		Early Theatre	serial								P
Eugene O'Neill Review	1040-9483	2161-4318	2012	33	1				https://muse.jhu.edu/journal/551		551		fulltext		Penn State University Press	serial								P
Film & History: An Interdisciplinary Journal	0360-3695	1548-9922	1971	1	1				https://muse.jhu.edu/journal/242		242		fulltext		Center for the Study of Film and History	serial							807	P
Film History: An International Journal	0892-2160	1553-3905	2005	17	1				https://muse.jhu.edu/journal/285		285		fulltext		Indiana University Press	serial								P
Fontes Artis Musicae	0015-6191	2471-156X	2016	63	1				https://muse.jhu.edu/journal/688		688		fulltext		International Association of Music Libraries, Archives and Documentation Centres	serial								P
Forum Modernes Theater	0930-5874	2196-3517	2010	25	1				https://muse.jhu.edu/journal/574		574		fulltext		Forum Modernes Theater	serial								P
Framework: The Journal of Cinema and Media	0306-7661	1559-7989	2006	47	1				https://muse.jhu.edu/journal/326		326		fulltext		Wayne State University Press	serial								P
