publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Chemical communications (1996)	1359-7345	1364-548X	1996		1	2010	46	48	http://dx.doi.org/10.1039/1364-548X/1996		cc		fulltext		The Royal Society of Chemistry	serial								P
Chemical communications (London)	0009-241X	2050-5620	1965			1968			http://dx.doi.org/10.1039/0009-241x/1965		c1		fulltext		The Royal Society of Chemistry	serial								P
Chemical science	2041-6520	2041-6539	2010	1	1	2010	1	6	http://dx.doi.org/10.1039/2041-6539/2010		sc		fulltext		The Royal Society of Chemistry	serial								P
Contemporary organic synthesis	1350-4894	2050-8328	1994	4	1	1997	4	6	http://dx.doi.org/10.1039/1350-4894/1994		co		fulltext		The Royal Society of Chemistry	serial								P
CrystEngComm		1466-8033	1999			2010	12	12	http://dx.doi.org/10.1039/1466-8033/1999		ce		fulltext		The Royal Society of Chemistry	serial								P
Discussions of the Faraday Society	0366-9033	1754-7679	1947			1971			http://dx.doi.org/10.1039/0366-9033/1947		df		fulltext		The Royal Society of Chemistry	serial								P
Energy and environmental science	1754-5692	1754-5706	2008	1	1	2010	3	12	http://dx.doi.org/10.1039/1754-5706/2008		ee		fulltext		The Royal Society of Chemistry	serial								P
Faraday discussions	1359-6640	1364-5498	1991	106	1	2010	147		http://dx.doi.org/10.1039/1364-5498/1991		fd		fulltext		The Royal Society of Chemistry	serial								P
Faraday discussions of the Chemical Society	0301-7249	2050-8417	1972			1991			http://dx.doi.org/10.1039/0301-7249/1972		dc		fulltext		The Royal Society of Chemistry	serial								P
Faraday symposia of the Chemical Society	0301-5696	2050-8441	1972			1984			http://dx.doi.org/10.1039/0301-5696/1972		fs		fulltext		The Royal Society of Chemistry	serial								P
Food and function	2042-6496	2042-650X	2010	1	1	2010	1	3	http://dx.doi.org/10.1039/2042-650X/2010		fo		fulltext		The Royal Society of Chemistry	serial								P
Geochemical Transactions		1467-4866	2000			2003			http://xlink.rsc.org?genre=journal&journal_code=GT		gt		fulltext		The Royal Society of Chemistry	serial								P
Green chemistry	1463-9262	1463-9270	1999	1	1	2010	12	12	http://dx.doi.org/10.1039/1463-9270/1999		gc		fulltext		The Royal Society of Chemistry	serial								P
Integrative biology	1757-9694	1757-9708	2009	1	1	2010			http://dx.doi.org/10.1039/1757-9708/2009		ib		fulltext		The Royal Society of Chemistry	serial								P
Journal and proceedings	2051-1663	2051-1671	1920			1943			http://dx.doi.org/10.1039/0368-3958/1920		jg		fulltext		The Royal Society of Chemistry	serial								P
Journal and proceedings (Royal Institute of Chemistry of Great Britain and Ireland)	2051-1647	2051-1655	1944			1949			http://dx.doi.org/10.1039/0368-3958/1944		rg		fulltext		The Royal Society of Chemistry	serial								P
Journal and proceedings of the Royal Institute of Chemistry	2051-1620	2051-1639	1949			1949			http://dx.doi.org/10.1039/0368-3958/1949		jp		fulltext		The Royal Society of Chemistry	serial								P
Journal of analytical atomic spectrometry	0267-9477	1364-5544	1986		1	2010	25	12	http://dx.doi.org/10.1039/1364-5544/1986		ja		fulltext		The Royal Society of Chemistry	serial								P
Journal of environmental monitoring	1464-0325	1464-0333	1999	1	1	2010	12	12	http://dx.doi.org/10.1039/1464-0333/1999		em		fulltext		The Royal Society of Chemistry	serial								P
Journal of materials chemistry	0959-9428	1364-5501	1991			2010	20	48	http://dx.doi.org/10.1039/1364-5501/1991		jm		fulltext		The Royal Society of Chemistry	serial								P
Journal of the Chemical Society	0368-1769	2050-5574	1926			1965			http://dx.doi.org/10.1039/0368-1769/1926		jr		fulltext		The Royal Society of Chemistry	serial								P
Journal of the Chemical Society (1862)	2050-5442	2050-5469	1862			1877			http://dx.doi.org/10.1039/0368-1769/1862		js		fulltext		The Royal Society of Chemistry	serial								P
Journal of the Chemical Society A, Inorganic, physical, theoretical	0022-4944	2050-5582	1966			1971			http://dx.doi.org/10.1039/0022-4944/1966		j1		fulltext		The Royal Society of Chemistry	serial								P
Journal of the Chemical Society B, Physical organic	0045-6470	2050-5590	1966			1971			http://dx.doi.org/10.1039/0045-6470/1966		j2		fulltext		The Royal Society of Chemistry	serial								P
Journal of the Chemical Society C, Organic	0022-4952	2050-5604	1966			1971			http://dx.doi.org/10.1039/0022-4952/1966		j3		fulltext		The Royal Society of Chemistry	serial								P
Journal of the Chemical Society D, Chemical Communications			1969			1971			http://dx.doi.org/10.1039/0577-6171/1969		c2		fulltext		The Royal Society of Chemistry	serial								P
Journal of the Chemical Society, Chemical Communications	0022-4936	2050-5639	1972			1995			http://dx.doi.org/10.1039/0022-4936/1972		c3		fulltext		The Royal Society of Chemistry	serial								P
Journal of the Chemical Society, Dalton transactions	0300-9246	2050-5671	1972			1999			http://pubs.rsc.org/en/journals/journal/dt?issueid=latest&issnprint=0300-9246		dt		fulltext		The Royal Society of Chemistry	serial								P
Journal of the Chemical Society, Faraday Transactions I	0300-9599	2050-5655	1972			1989			http://dx.doi.org/10.1039/0300-9599/1972		f1		fulltext		The Royal Society of Chemistry	serial								P
Journal of the Chemical Society, Faraday transactions II	0300-9238	2050-5663	1972			1989			http://dx.doi.org/10.1039/0300-9238/1972		f2		fulltext		The Royal Society of Chemistry	serial								P
Journal of the Chemical Society, Transactions	0368-1645	2050-5450	1878			1923			http://dx.doi.org/10.1039/0368-1645/1878		ct		fulltext		The Royal Society of Chemistry	serial								P
Journal of the Chemical Society. Abstracts	0590-9791	2050-554X	1878	34		1924	124		http://dx.doi.org/10.1039/0590-9791/1878		ca		fulltext		The Royal Society of Chemistry	serial								P
Journal of the Chemical Society. Faraday transactions	0956-5000	1364-5455	1990	93	1	1998	94	24	http://dx.doi.org/10.1039/1364-5455/1990		ft		fulltext		The Royal Society of Chemistry	serial								P
Journal of the Royal Institute of Chemistry	0368-3958	2050-9235	1950			1964			http://dx.doi.org/10.1039/0368-3958/1950		ji		fulltext		The Royal Society of Chemistry	serial								P
Jubilee of the Chemical Society			1896			1896			http://xlink.rsc.org?genre=journal&journal_code=M1		m1		fulltext		The Royal Society of Chemistry	serial								P
Lab on a chip	1473-0197	1473-0189	2001	1	1	2010	10	24	http://dx.doi.org/10.1039/1473-0189/2001		lc		fulltext		The Royal Society of Chemistry	serial								P
MedChemComm	2040-2503	2040-2511	2010	1	1	2010	1	5	http://dx.doi.org/10.1039/2040-2511/2010		md		fulltext		The Royal Society of Chemistry	serial								P
Metallomics	1756-5901	1756-591X	2009	1	1	2010	2	12	http://dx.doi.org/10.1039/1756-591X/2009		mt		fulltext		The Royal Society of Chemistry	serial								P
Molecular biosystems	1742-206X	1742-2051	2005	1	1	2010	6	12	http://dx.doi.org/10.1039/1742-2051/2005		mb		fulltext		The Royal Society of Chemistry	serial								P
Nanoscale	2040-3364	2040-3372	2009	1	1	2010	1	12	http://dx.doi.org/10.1039/2040-3372/2009		nr		fulltext		The Royal Society of Chemistry	serial								P
Natural product reports	0265-0568	1460-4752	1984	14	1	2010	27	12	http://dx.doi.org/10.1039/1460-4752/1984		np		fulltext		The Royal Society of Chemistry	serial								P
New journal of chemistry	1144-0546	1369-9261	1998	22	1	2010	34	12	http://dx.doi.org/10.1039/1369-9261/1998		nj		fulltext		The Royal Society of Chemistry	serial								P
Organic & biomolecular chemistry	1477-0520	1477-0539	2003	1	1	2010	8	24	http://dx.doi.org/10.1039/1477-0539/2003		ob		fulltext		The Royal Society of Chemistry	serial								P
PCCP (Physical chemistry chemical physics)	1463-9076	1463-9084	1999	1	1	2010	12	48	http://dx.doi.org/10.1039/1463-9084/1999		cp		fulltext		The Royal Society of Chemistry	serial								P
Perkin 1	1470-4358	2050-8263	2000			2000			http://pubs.rsc.org/en/journals/journal/p1?issueid=latest&issnprint=1470-4358		p1		fulltext		The Royal Society of Chemistry	serial								P
Perkin 2	1470-1820	2050-8247	2000			2000			http://pubs.rsc.org/en/journals/journal/p2?issueid=latest&issnprint=1470-1820		p2		fulltext		The Royal Society of Chemistry	serial								P
Pesticide outlook	0956-1250	1465-8933	2000			2004			http://dx.doi.org/10.1039/1465-8933/2000		po		fulltext		The Royal Society of Chemistry	serial								P
Photochemical & photobiological sciences	1474-905X	1474-9092	2002	1	1	2010	9	12	http://dx.doi.org/10.1039/1474-9092/2002		pp		fulltext		The Royal Society of Chemistry	serial								P
PhysChemComm		1460-2733	1998			2003			http://dx.doi.org/10.1039/1460-2733/1998		qu		fulltext		The Royal Society of Chemistry	serial								P
Polymer chemistry	1759-9954	1759-9962	2010	1	1	2010	1	10	http://dx.doi.org/10.1039/1759-9962/2010		py		fulltext		The Royal Society of Chemistry	serial								P
Proceedings of the Chemical Society (1890)	0269-3135		1890	6	90	1914	30	436	http://dx.doi.org/10.1039/0369-8718/1885		pl		fulltext		The Royal Society of Chemistry	serial								P
Proceedings of the Chemical Society (1957)	0369-8718	2050-5612	1957			1964			http://dx.doi.org/10.1039/0369-8718/1957		ps		fulltext		The Royal Society of Chemistry	serial								P
Proceedings of the Chemical Society of London	0269-3143	2050-8395	1842			1842			http://pubs.rsc.org/en/journals/journalissues/mp#!issueid=mp1842_1_0&type=archive&issnprint=0269-3143		mp		fulltext		The Royal Society of Chemistry	serial								P
Proceedings of the Institute of Chemistry of Great Britain and Ireland	2051-168X	2051-1698	1877			1919			http://dx.doi.org/10.1039/0368-3958/1877		pg		fulltext		The Royal Society of Chemistry	serial								P
Proceedings of the Society for Analytical Chemistry. Analytical Division. Chemical Society	0037-9697	2050-8298	1972	9	1	1974	11	12	http://dx.doi.org/10.1039/0037-9697/1964		sa		fulltext		The Royal Society of Chemistry	serial								P
Proceedings of the analytical division of the Chemical Society	0306-1396	2050-8271	1975	12	1	1979	16	12	http://dx.doi.org/10.1039/0306-1396/1975		ad		fulltext		The Royal Society of Chemistry	serial								P
Quarterly Reviews	0009-2681	2050-9227	1947			1971			http://dx.doi.org/10.1039/0009-2681/1947		qr		fulltext		The Royal Society of Chemistry	serial								P
RIC Reviews	0035-8940	2050-8468	1968			1971			http://dx.doi.org/10.1039/0035-8940/1968		rr		fulltext		The Royal Society of Chemistry	serial								P
Selected annual reviews of the analytical sciences	0300-9963	2050-845X	1971			1976			http://dx.doi.org/10.1039/0300-9963/1971		as		fulltext		The Royal Society of Chemistry	serial								P
Soft matter	1744-683X	1744-6848	2005	1	1	2010	6	24	http://dx.doi.org/10.1039/1744-6848/2005		sm		fulltext		The Royal Society of Chemistry	serial								P
Special Discussions of the Faraday Society	0370-9302		1970			1970			http://dx.doi.org/10.1039/0370-9302/1970		sd		fulltext		The Royal Society of Chemistry	serial								P
Symposia of the Faraday Society	2050-8425	2050-8433	1967			1971			http://dx.doi.org/10.1039/0430-0696/1967		sf		fulltext		The Royal Society of Chemistry	serial								P
The quarterly journal of the Chemical Society of London	1743-6893	2050-5434	1849			1862			http://dx.doi.org/10.1039/1743-6893/1849		qj		fulltext		The Royal Society of Chemistry	serial								P
Transactions of the Faraday Society	0014-7672	2050-5647	1905			1971			http://dx.doi.org/10.1039/0014-7672/1905		tf		fulltext		The Royal Society of Chemistry	serial								P
