publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Handicap, reconnaissance et formation tout au long de la vie	9782749234175	9782749234182							https://www.cairn.info/handicap-reconnaissance-et-formation-tout-au-long---9782749234175.htm	Leguy	handicap-reconnaissance-et-formation-tout-au-long---9782749234175		fulltext		ERES	monograph	2013	2014				Empan		P
ITEP, repères et défis	9782749247489	9782749249599							https://www.cairn.info/itep-reperes-et-defis --9782749247489.htm	Gaberan	itep-reperes-et-defis --9782749247489		fulltext		ERES	monograph	2015	2016				Empan		P
La démarche qualité dans le champ médico-social	9782749211886	9782749226156							https://www.cairn.info/la-demarche qualite-dans-le-champ-medico-social--9782749211886.htm	Gallut	la-demarche qualite-dans-le-champ-medico-social--9782749211886		fulltext		ERES	monograph	2010	2010				L’éducation spécialisée au quotidien		P
L'affect	9782130548652	9782130738664							https://www.cairn.info/l-affect --9782130548652.htm	Bouhsira	l-affect --9782130548652		fulltext		Presses Universitaires de France	monograph	2005	2015				Monographies de psychanalyse		P
Le corps de psyché	9782130617396	9782130624875							https://www.cairn.info/le-corps-de psyche--9782130617396.htm	André	le-corps-de psyche--9782130617396		fulltext		Presses Universitaires de France	monograph	2013	2017				Petite bibliothèque de psychanalyse		P
Le PMSI en psychiatrie infanto-juvénile	9782130551034	9782130738831							https://www.cairn.info/la-pmsi-en psychiatrie-infanto-juvenile--9782130551034.htm	Caron-Lefèvre	la-pmsi-en psychiatrie-infanto-juvenile--9782130551034		fulltext		Presses Universitaires de France	monograph	2005	2015				Monographies de la psychiatrie enfant		P
Les tout-petits et les livres	9782749210988	9782749249636							https://www.cairn.info/les-tout-petits-et-les-livres --9782749210988.htm	Ben Soussan	les-tout-petits-et-les-livres --9782749210988		fulltext		ERES	monograph	2009	2016				Les Dossiers de Spirale		P
Nouveau traité de psychiatrie de l'enfant et de l'adolescent	9782130545576	9782130639541							https://www.cairn.info/nouveau-traite-de psychiatrie-de-l-enfant-et-de-l---9782130545576.htm	Lebovici	nouveau-traite-de psychiatrie-de-l-enfant-et-de-l---9782130545576		fulltext		Presses Universitaires de France	monograph	2004	2014		2e éd.		Quadrige		P
Pas de zéro de conduite pour les enfants de 3 ans&nbsp!	9782749206752	9782749228419							https://www.cairn.info/pas-de-zero-de-conduite-pour-les-enfants-de-3-ans---9782749206752.htm	Le Collectif pas de 0 de conduite	pas-de-zero-de-conduite-pour-les-enfants-de-3-ans---9782749206752		fulltext		ERES	monograph	2006	2010				Hors collection		P
Qu'est-ce qui fait autorité dans les institutions médico-sociales?	9782749208343	9782749229133							https://www.cairn.info/qu-est-ce-qui-fait-autorite-dans-les-institutions---9782749208343.htm	Meynckens-Fourez	qu-est-ce-qui-fait-autorite-dans-les-institutions---9782749208343		fulltext		ERES	monograph	2007	2010				Empan		P
