publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name
Dans mon berceau... il y a des cactus									http://www.cairn.info/dans-mon-berceau-il-y-a-des-cactus--9782749205601.htm		ERES_DEBOU_2006_01				
De Gaulle et les élites									http://www.cairn.info/de-gaulle-et-les-elites--9782707156846.htm		DEC_RIOUX_2008_01				
De l'âge de raison à l'adolescence&nbsp: quelles turbulences à découvrir&nbsp?									http://www.cairn.info/de-l-age-de-raison-a-l-adolescence--978274920385.htm		ERES_BERGE_2005_01				
De l’ergonomie à la psychodynamique du travail									http://www.cairn.info/de-l-ergonomie-a-la-psychodynamique-du-travail--9782749210414.htm		ERES_DESSO_2009_01				
De l'Indochine à l'Algérie									http://www.cairn.info/de-l-indochine-a-l-algerie--9782707140074.htm		DEC_BANCE_2003_01				
De l'infantile au juvénile									http://www.cairn.info/de-l-infantile-au-juvenile--9782749205403.htm		ERES_RASSI_2006_01				
De la clinique									http://www.cairn.info/de-la-clinique-un-engagement-pour-la-formation--9782804152444.htm		DBU_CIFAL_2006_01				
De la honte à la culpabilité									http://www.cairn.info/de-la-honte-a-la-culpabilite--9782749212142.htm		ERES_FREYM_2010_01				
De la mesure à la norme : les indicateurs du développement									http://www.cairn.info/de-la-mesure-a-la-norme--9786169078142.htm		BSN_BOURM_2011_01				
De la parenté à la parentalité									http://www.cairn.info/de-la-parente-a-la-parentalite--9782865869503.htm		ERES_NEIRI_2003_01				
De la question sociale à la question raciale&nbsp? 									http://www.cairn.info/de-la-question-sociale-a-la-question-raciale--9782707158512.htm		DEC_FASSI_2006_02				
De la violence conjugale à la violence parentale									http://www.cairn.info/de-la-violence-conjugale-a-la-violence-parentale--9782865869701.htm		ERES_FONDA_2001_01				
De Tunis à Paris									http://www.cairn.info/de-tunis-a-paris--9782841621729.htm		ECLA_NATAF_2008_01				
Le débat public&nbsp: une expérience française de démocratie participative									http://www.cairn.info/le-debat-public-une-experience-francaise--9782707153418.htm		DEC_BLOND_2007_01				
Décider avec les parties prenantes									http://www.cairn.info/decider-avec-les-parties-prenantes--9782707147844.htm		DEC_BONNA_2006_01				
La décision									http://www.cairn.info/la-decision-une-approche-pluridisciplinaire--9782804148720.htm		DBU_VIDAI_2005_01				
Délire et construction									http://www.cairn.info/delire-et-construction--9782749200989.htm		ERES_CHAUM_2003_01				
Délocalisations, normes du travail et politique d’emploi									http://www.cairn.info/delocalisations-normes-du-travail--9782707147613.htm		DEC_AUER_2005_01				
La démarche qualité dans la recherche publique et l'enseignement supérieur									http://www.cairn.info/la-demarche-qualite-dans-la-recherche-publique--9782759203345.htm		QUAE_GRANI_2009_01				
La démarche qualité dans le champ médico-social									http://www.cairn.info/la-demarche qualite-dans-le-champ-medico-social--9782749211886.htm		ERES_QRIBI_2010_01				
La démocratie à l'épreuve									http://www.cairn.info/la-democratie-a-l-epreuve-une-nouvelle-approche-de--2724608755.htm		SCPO_GRUNB_2002_01				
Dépendances									http://www.cairn.info/dependances--9782749205151.htm		ERES_AIN_2005_01				
Dépression du bébé, dépression de l'adolescent									http://www.cairn.info/depression-du-bebe-depression-de-l-adolescent--9782749211992.htm		ERES_GOLSE_2010_01				
Dépression et libido									http://www.cairn.info/depression-et-libido--2913062350.htm		EDT_CUCHE_2000_01				
Les dérives de l'oralité									http://www.cairn.info/les-derives-de-l-oralite--9782749205779.htm		ERES_GOLDS_2006_01				
Des clés pour réussir au collège et au lycée									http://www.cairn.info/des-cles-pour-reussir-au-college-et-au-lycee--9782749206974.htm		ERES_SIROT_2007_01				
