publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
L'Environnement, question sociale	9782738110480	9782738180131							https://www.cairn.info/l-environnement-question-sociale--9782738110480.htm	Boyer	l-environnement-question-sociale--9782738110480		fulltext		Odile Jacob	monograph	2001	2022				Hors collection		P	275565971
Comment sauver les animaux ?	9782130818717	9782130845591							https://www.cairn.info/comment-sauver-les-animaux---9782130818717.htm	Espinosa	comment-sauver-les-animaux---9782130818717		fulltext		Presses Universitaires de France	monograph	2021	2022				Hors collection		P	268106193
Les systèmes d'information géographique	9782200635718								https://www.cairn.info/les-systemes-d-information-geographique--9782200635718.htm	Aschan-Leygonie	les-systemes-d-information-geographique--9782200635718		fulltext		Armand Colin	monograph	2023	2023		2e		Cursus		P	
À quoi sert la géographie ?	9782130833413	9782130846383							https://www.cairn.info/a-quoi-sert-la-geographie---9782130833413.htm	Pitte	a-quoi-sert-la-geographie---9782130833413		fulltext		Presses Universitaires de France	monograph	2021	2022				Hors collection		P	268105928
Les fondamentaux de la géographie	9782200634780								https://www.cairn.info/les-fondamentaux-de-la-geographie-4e-ed---9782200634780.htm	Ciattoni	les-fondamentaux-de-la-geographie-4e-ed---9782200634780		fulltext		Armand Colin	monograph	2024	2024		4e éditio		Cursus		P	
Municipales. Banlieue naufragée	9782072894145								https://www.cairn.info/municipales-banlieue-naufragee--9782072894145.htm	Daeninckx	municipales-banlieue-naufragee--9782072894145		fulltext		Gallimard	monograph	2020	2021		N° 13		Tracts		P	
La position des pôles	9782072859779								https://www.cairn.info/la-position-des-poles--9782072859779.htm	Garde	la-position-des-poles--9782072859779		fulltext		Gallimard	monograph	2019	2021		N° 4		Tracts		P	
Carbone fossile, carbone vivant	9782073026637	9782073026675							https://www.cairn.info/carbone-fossile-carbone-vivant--9782073026637.htm	de Perthuis	carbone-fossile-carbone-vivant--9782073026637		fulltext		Gallimard	monograph	2023	2023				Hors série Connaissance		P	275587460
Géographie de l'environnement	9782200637736								https://www.cairn.info/geographie-de-l-environnement-2e-ed---9782200637736.htm	Dufour	geographie-de-l-environnement-2e-ed---9782200637736		fulltext		Armand Colin	monograph	2024	2024		2e. éd		Collection U		P	
Droit de l'Aménagement, de l'Urbanisme et de l'Habitat 2017	9782281132687								https://www.cairn.info/droit-de-l-amenagement-de-l-urbanisme-et-de-l-habi--9782281132687.htm	GRIDAUH	droit-de-l-amenagement-de-l-urbanisme-et-de-l-habi--9782281132687		fulltext		GRIDAUH	monograph	2017	2022				Droit de l'Aménagement de l'Urbanisme de l'Habitat		P	
Droit de l'Aménagement, de l'Urbanisme et de l'Habitat 2018	9782281133097								https://www.cairn.info/droit-de-l-amenagement-de-l-urbanisme-et-de-l-habi--9782281133097.htm	GRIDAUH	droit-de-l-amenagement-de-l-urbanisme-et-de-l-habi--9782281133097		fulltext		GRIDAUH	monograph	2018	2022				Droit de l'Aménagement de l'Urbanisme de l'Habitat		P	
Droit de l'Aménagement, de l'Urbanisme et de l'Habitat 2020	9782281134209								https://www.cairn.info/droit-de-l-amenagement-de-l-urbanisme-et-de-l-habi--9782281134209.htm	GRIDAUH	droit-de-l-amenagement-de-l-urbanisme-et-de-l-habi--9782281134209		fulltext		GRIDAUH	monograph	2020	2022				Droit de l'Aménagement de l'Urbanisme de l'Habitat		P	
Géopolitique des mafias	9791031804910	9791031805115							https://www.cairn.info/geopolitique-des -mafias--9791031804910.htm	Champeyrache	geopolitique-des -mafias--9791031804910		fulltext		Le Cavalier Bleu	monograph	2022	2022				Géopolitique de...		P	268088772
Emprise et empreinte de l’agrobusiness	9782849503577								https://www.cairn.info/emprise et empreinte de l agrobusiness--9782849503577.htm	Delcourt	emprise et empreinte de l agrobusiness--9782849503577		fulltext		Éditions Syllepse	monograph	2012	2022				Alternatives Sud		P	
La Métropole performative ?	9782746759787	9782746760349							https://www.cairn.info/la-metropole-performative--9782746759787.htm	Debrie	la-metropole-performative--9782746759787		fulltext		Autrement	monograph	2021	2022				Les cahiers POPSU		P	268099332
L'Avènement du Monde	9782020966641	9782021172195							https://www.cairn.info/l-avenement-du-monde--9782020966641.htm	Lussault	l-avenement-du-monde--9782020966641		fulltext		Le Seuil	monograph	2013	2022				La Couleur des idées		P	268100802
Hyper-lieux	9782021322507	9782021322538							https://www.cairn.info/hyper-lieux-les-nouvelles-geographies-de-la-mondia--9782021322507.htm	Lussault	hyper-lieux-les-nouvelles-geographies-de-la-mondia--9782021322507		fulltext		Le Seuil	monograph	2017	2022				La Couleur des idées		P	268107009
La production de biens publics en agriculture	9791027500307	9791027502868							https://www.cairn.info/production-de-biens-publics-en-agriculture--9791027500307.htm	Berriet-Solliec	production-de-biens-publics-en-agriculture--9791027500307		fulltext		Éducagri éditions	monograph	2016	2023				Références		P	27150692X
Le Grand Livre des arbres et de la forêt	9782738153562								https://www.cairn.info/grand-livres-arbres-et-foret--9782738153562.htm	Birot	grand-livres-arbres-et-foret--9782738153562		fulltext		Odile Jacob	monograph	2020	2023				Hors collection		P	
