publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
Laïcité	9782381910765								https://shs.cairn.info/laicite--9782381910765?lang=fr	Stéphanie Hennette-Vauchez	laicite--9782381910765		fulltext		Anamosa	monograph	2023	2024				Le mot est faible		P	278318711
La Géographie Bouleversée Des Territoires Français	9782956158028								https://shs.cairn.info/la-geographie-bouleversee-des-territoires-francais--9782956158028?lang=fr	Frédéric Ville	la-geographie-bouleversee-des-territoires-francais--9782956158028		fulltext		Association Population et Avenir	monograph	2023	2023				Populations et territoires		P	271506911
Raconter L’entrepreneuriat Social, De L’enseignement À La Pratique	9791031201337	9791031201344							https://shs.cairn.info/raconter-l-entrepreneuriat-social-de-l-enseignemen--9791031201337?lang=fr	Anne Dhoquois	raconter-l-entrepreneuriat-social-de-l-enseignemen--9791031201337		fulltext		Ateliers Henry Dougier	monograph	2016	2016				Le changement est dans l'R !		P	197609643
Débordements	9791095772033								https://shs.cairn.info/debordements--9791095772033?lang=fr	Olivier Villepreux	debordements--9791095772033		fulltext		Anamosa	monograph	2016	2021				Hors collection		P	255018436
Histoire De L’assurance Chômage	9782905882967								https://shs.cairn.info/histoire-de-l-assurance-chomage--9782905882967?lang=fr	Jean-Paul Domergue	histoire-de-l-assurance-chomage--9782905882967		fulltext		Comité d'histoire de la sécurité sociale	monograph	2019	2021				La Sécurité sociale, son histoire à travers les textes		P	260525391
L’envers De La Dette	9782910846831	9782748911251							https://shs.cairn.info/l-envers-de-la-dette--2910846830?lang=fr	François-Xavier Verschave	l-envers-de-la-dette--2910846830		fulltext		Agone	monograph	2002	2016				Dossiers noirs		P	193408317
L'espagne En Crise(s)	9782200600259	9782200612948							https://shs.cairn.info/l-espagne-en-crises--9782200600259?lang=fr	Nacima Baron-Yellès	l-espagne-en-crises--9782200600259		fulltext		Armand Colin	monograph	2015	2022				Perspectives géopolitiques		P	275565637
Geospatial Intelligence	9782200637217	9782200640057							https://shs.cairn.info/geospatial-intelligence--9782200637217?lang=fr	Philippe Boulanger	geospatial-intelligence--9782200637217		fulltext		Armand Colin	monograph	2024	2024				Collection U		P	
Pour Une Histoire Plurielle Du Paritarisme	9782382720028								https://shs.cairn.info/pour-une-histoire-plurielle-du-paritarisme--9782382720028?lang=fr	Laure Machu	pour-une-histoire-plurielle-du-paritarisme--9782382720028		fulltext		Comité d'histoire de la sécurité sociale	monograph	2021	2021				Hors collection		P	275560465
L’ordre Moins Le Pouvoir	9782748900972	9782748911091							https://shs.cairn.info/ordre-moins-le-pouvoir--9782748900972?lang=fr	Normand Baillargeon	ordre-moins-le-pouvoir--9782748900972		fulltext		Agone	monograph	2008	2016	4e éd.			Éléments		P	193408376
