publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Revue d'histoire littéraire de la France	0035-2411	2105-2689	2017	117	1				https://www.classiques-garnier.com/numerique-bases/garnier?subcol=hlf		hlf		fulltext	La numérotation se fait par : année de publication - numéro paru dans l'année.	Classiques Garnier	serial								P
Revue d'études proustiennes	2430-9176	2430-8218	2015		1				https://www.classiques-garnier.com/numerique-bases/garnier?subcol=rep		rep		fulltext		Classiques Garnier	serial								P
Revue des études dantesques		2556-756X	2017	1					https://www.classiques-garnier.com/numerique-bases/garnier?subcol=rda		rda		fulltext		Classiques Garnier	serial								P
Revue d’histoire de la pensée économique	2496-4646	2495-8670	2016		1				https://www.classiques-garnier.com/numerique-bases/garnier?subcol=hpe		hpe		fulltext		Classiques Garnier	serial								P
Revue européenne de recherches sur la poésie	2492-7279	2555-0241	2016	1					https://www.classiques-garnier.com/numerique-bases/garnier?subcol=rps		rps		fulltext		Classiques Garnier	serial								P
Romanesques	2269-7586	2271-7242	2013		5				https://www.classiques-garnier.com/numerique-bases/garnier?subcol=rom		rom		fulltext		Classiques Garnier	serial								P
Socio-économie du travail	2554-9073	2555-039X	2017	1					https://www.classiques-garnier.com/numerique-bases/garnier?subcol=set		set		fulltext		Classiques Garnier	serial								P
Systèmes alimentaires	2555-4670	2555-0411	2017	1					https://www.classiques-garnier.com/numerique-bases/garnier?subcol=sya		sya		fulltext		Classiques Garnier	serial								P
Ædificare	2557-3659		2017		1				https://www.classiques-garnier.com/numerique-bases/garnier?subcol=aed		aed		fulltext		Classiques Garnier	serial								P
Écrans	2267-4357	2491-2557	2015		1				https://www.classiques-garnier.com/numerique-bases/garnier?subcol=ecr		ecr		fulltext		Classiques Garnier	serial								P
Éthique, politique, religions	2265-0156	2271-7234	2013		1				https://www.classiques-garnier.com/numerique-bases/garnier?subcol=ret		ret		fulltext		Classiques Garnier	serial								P
Études Stéphane Mallarmé	2269-1456	2427-8165	2013	1					https://www.classiques-garnier.com/numerique-bases/garnier?subcol=esm		esm		fulltext		Classiques Garnier	serial								P
Études digitales	2496-7858	2497-1650	2016		1				https://www.classiques-garnier.com/numerique-bases/garnier?subcol=edg		edg		fulltext		Classiques Garnier	serial								P
Études sartriennes	1782-3471	2551-9093	2016	20					https://www.classiques-garnier.com/numerique-bases/garnier?subcol=esa		esa		fulltext		Classiques Garnier	serial								P
