publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
"""Femmes damnées"""	978-2-8124-0604-1	978-2-8124-4393-0							https://www.classiques-garnier.com/numerique-bases/garnier?filename=MrcMS01	Robic	MrcMS01		fulltext		Classiques Garnier	monograph	2012	2012	3					P
"""J'ayme ces mots..."": expressions linguistiques de doute dans les Essais de Montaigne"		978-2-8124-5654-1							https://www.classiques-garnier.com/numerique-bases/garnier?filename=KsdMS01	Sellevold	KsdMS01		fulltext		Classiques Garnier	monograph		2006	42					P
"""Je ne suis pas philosophe"". Montaigne et la philosophie"		978-2-8124-5168-3							https://www.classiques-garnier.com/numerique-bases/garnier?filename=AcsMS01	Comte-Sponville	AcsMS01		fulltext		Classiques Garnier	monograph		2006	12					P
"Gallieni parle... Entretiens du ""sauveur de Paris"", ministre de la Guerre, avec ses secrétaires"		978-2-8124-8923-5							https://www.classiques-garnier.com/numerique-bases/oceanindien?filename=MldMH01	Leblond	MldMH01		fulltext		Classiques Garnier	monograph		2008						P
"Hortense a dit: ""je m'en fous!"		978-2-406-02437-8							https://www.classiques-garnier.com/numerique-bases/bdl?filename=BdlMF_Nit_Feydeau_0010	Feydeau, Georges	BdlMF_Nit_Feydeau_0010		fulltext		Classiques Garnier	monograph		2006						P
"Les Bigarrures du Seigneur des Accords. Quatrième Livre avec ""Les Apophtegmes"" du Sr Gaulard"		978-2-8124-5376-2							https://www.classiques-garnier.com/numerique-bases/garnier?filename=EttMS01	Tabourot	EttMS01		fulltext		Classiques Garnier	monograph		2007	84		Pérouse			P
"Route par ailleurs. Le ""nouveau langage"" des Essais"		978-2-8124-5198-0							https://www.classiques-garnier.com/numerique-bases/garnier?filename=AtnMS02	Tournon	AtnMS02		fulltext		Classiques Garnier	monograph		2006	48					P
.IIII. Souhais saint Martin (Les)		978-2-406-00321-2							https://www.classiques-garnier.com/numerique-bases/corpuslitteraire?filename=FabNF133		FabNF133		fulltext		Classiques Garnier	monograph		2005			Raynaud			P
12 fables		978-2-8124-8603-6							https://www.classiques-garnier.com/numerique-bases/oceanindien?filename=FsdNF01	Saint-Amand	FsdNF01		fulltext		Classiques Garnier	monograph		2008						P
18 juin		978-2-8124-8258-8							https://www.classiques-garnier.com/numerique-bases/oceanindien?filename=AmlMF02	Martial	AmlMF02		fulltext		Classiques Garnier	monograph		2008						P
