publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	DOI	ISSNs	eISSNs	ISBNs	eISBNs	undefined	coverage_notes
Netherlands Journal of Zoology	0028-2960	1568-542X	1967-01-01	18	1	2003-04-30	52	2	http://booksandjournals.brillonline.com/content/1568542x		1568542x		fulltext	now: Animal Biology 2003-Present; previously: Netherlands Journal of Zoology 1968-2003; Archives Néerlandaises de Zoologie 1935-1967		serial										0028-2960	1568-542X				
Advanced Powder Technology	0921-8831		1990-01-01	1	1	2008-11-30	19	6	http://booksandjournals.brillonline.com/content/15685527		15685527		fulltext	transferred to Elsevier: 2009		serial										0921-8831					
Frontiers of Medical and Biological Engineering	0921-3775	1568-5578	2000-03-01	10	1	2001-12-31	11	4	http://booksandjournals.brillonline.com/content/15685578		15685578		fulltext	ceased: 2002		serial									ceased: 2002	0921-3775	1568-5578				
Gene Therapy and Regulation	1388-9532	1568-5586	2000-03-01	1	1	2003-12-31	2	4	http://booksandjournals.brillonline.com/content/15685586		15685586		fulltext	transferred to World Scientific		serial									transferred to World Scientific	1388-9532	1568-5586				
Haematologia	0017-6559	1568-5594	2000-03-01	30	1	2002-09-30	32	3	http://booksandjournals.brillonline.com/content/15685594		15685594		fulltext	ceased: 2002		serial										0017-6559	1568-5594				
Inflammopharmacology	0925-4692	1568-5608	2000-03-01	8	1	2005-10-31	13	5	http://booksandjournals.brillonline.com/content/15685608		15685608		fulltext	transferred to Springer		serial										0925-4692	1568-5608				
Journal of Micromechatronics	1389-2258	1568-5632	2000-09-01	1	1	2006-09-30	3	3	http://booksandjournals.brillonline.com/content/15685632		15685632		fulltext	ceased: 2006		serial										1389-2258	1568-5632				
Mathematical Engineering in Industry	0169-121X	1568-5640	2001-06-01	8	2	2001-06-30	8	2	http://booksandjournals.brillonline.com/content/15685640		15685640		fulltext	ceased: 2002		serial										0169-121X	1568-5640				
Sensory Neuron	1567-5157	1568-5659	2000-09-01	3	2	2001-08-31	3	3	http://booksandjournals.brillonline.com/content/15685659		15685659		fulltext	ceased: 2001; previously: Primary Sensory Neuron 1997-1998		serial										1567-5157	1568-5659				
Process Control and Quality	0924-3089	1568-5667	1998-01-01	11	1	2000-11-30	11	6	http://booksandjournals.brillonline.com/content/15685667		15685667		fulltext	ceased: 2000		serial										0924-3089	1568-5667				
Research on Chemical Intermediates	0922-6168	1568-5675	1989-01-01	11	1	2008-10-31	34	8	http://booksandjournals.brillonline.com/content/15685675		15685675		fulltext	previously: Reviews of Chemical Intermediates		serial										0922-6168	1568-5675				
Spatial Vision	0169-1015	1568-5683	1985-01-01	1	1	2009-12-31	22	6	http://booksandjournals.brillonline.com/content/15685683		15685683		fulltext	now: Multisensory Research 2013-present; previously: Seeing and Perceiving 2010-2012		serial										0169-1015	1568-5683				
Transport Logistics	0929-9645	1568-5705	1996-06-01	1	1	1998-12-31	1	4	http://booksandjournals.brillonline.com/content/15685705		15685705		fulltext	transferred to NQ publishing: 1999		serial										0929-9645	1568-5705				
Trauma Quarterly	0743-6637	1568-5713	1998-01-01	14	1	2000-07-31	14	4	http://booksandjournals.brillonline.com/content/15685713		15685713		fulltext	ceased: 2000		serial										0743-6637	1568-5713				
Comparative Sociology	1569-1322	1569-1330	2002-01-01	1	1				http://booksandjournals.brillonline.com/content/15691330		15691330		fulltext	previously: International Journal of Comparative Sociology		serial										1569-1322	1569-1330				
Perspectives on Global Development and Technology	1569-1500	1569-1497	2002-08-01	1	1				http://booksandjournals.brillonline.com/content/15691497		15691497		fulltext	previously: Journal of Developing Societies		serial										1569-1500	1569-1497				
Journal of Bamboo and Rattan	1569-1586	1569-1594	2001-10-01	1	1	2005-12-31	4	4	http://booksandjournals.brillonline.com/content/15691594		15691594		fulltext	transferred to Kerala Forestry Research Institute: 2006		serial										1569-1586	1569-1594				
Journal of Phenomenological Psychology	0047-2662	1569-1624	1970-01-01	1	1				http://booksandjournals.brillonline.com/content/15691624		15691624		fulltext			serial										0047-2662	1569-1624				
Research in Phenomenology	0085-5553	1569-1640	1971-01-01	1	1				http://booksandjournals.brillonline.com/content/15691640		15691640		fulltext			serial										0085-5553	1569-1640				
Passages	1388-4433	1569-1675	2000-04-01	2	1	2001-09-30	3	2	http://booksandjournals.brillonline.com/content/15691675		15691675		fulltext	ceased: 2001		serial										1388-4433	1569-1675				
Historical Materialism	1465-4466	1569-206X	1997-01-01	1	1				http://booksandjournals.brillonline.com/content/1569206x		1569206x		fulltext			serial										1465-4466	1569-206X				
Hawwa	1569-2078	1569-2086	2003-03-01	1	1	2012-01-31	10	3	http://booksandjournals.brillonline.com/content/15692086		15692086		fulltext			serial										1569-2078	1569-2086				
African and Asian Studies	1569-2094	1569-2108	2002-01-01	1	1				http://booksandjournals.brillonline.com/content/15692108		15692108		fulltext	previously: Journal of Asian and African Studies		serial										1569-2094	1569-2108				
Journal of Ancient Near Eastern Religions	1569-2116	1569-2124	2001-01-01	1	1				http://booksandjournals.brillonline.com/content/15692124		15692124		fulltext			serial										1569-2116	1569-2124				
Biogenic Amines	0168-8561	1569-3910	2002-03-01	17	1	2005-12-31	19	4	http://booksandjournals.brillonline.com/content/15693910		15693910		fulltext	transferred to Society of Integrated Sciences: 2006		serial										0168-8561	1569-3910				
Journal of Reformed Theology	1872-5163	1569-7312	2007-03-01	1	1				http://booksandjournals.brillonline.com/content/15697312		15697312		fulltext			serial										1872-5163	1569-7312				
International Journal of Public Theology	1872-5171	1569-7320	2007-04-01	1	1				http://booksandjournals.brillonline.com/content/15697320		15697320		fulltext			serial										1872-5171	1569-7320				
Journal of Greek Linguistics	1566-5844	1569-9846	2000-03-01	1	1				http://booksandjournals.brillonline.com/content/15699846		15699846		fulltext			serial										1566-5844	1569-9846				
Ancient Civilizations from Scythia to Siberia	0929-077X	1570-0577	1995-01-01	1	1				http://booksandjournals.brillonline.com/content/15700577		15700577		fulltext			serial										0929-077X	1570-0577				
Arabica	0570-5398	1570-0585	1954-01-01	1	1				http://booksandjournals.brillonline.com/content/15700585		15700585		fulltext			serial										0570-5398	1570-0585				
Aries	1567-9896	1570-0593	2001-01-01	1	1				http://booksandjournals.brillonline.com/content/15700593		15700593		fulltext			serial										1567-9896	1570-0593				
Die Welt des Islams	0043-2539	1570-0607	1951-01-01	1	1				http://booksandjournals.brillonline.com/content/15700607		15700607		fulltext			serial										0043-2539	1570-0607				
European Journal of East Asian Studies	1568-0584	1570-0615	2002-06-01	1	1	2012-01-31	11	2	http://booksandjournals.brillonline.com/content/15700615		15700615		fulltext			serial										1568-0584	1570-0615				
International Journal of Education and Religion	1389-9791	1570-0623	2002-06-01	3	1	2003-12-31	4	2	http://booksandjournals.brillonline.com/content/15700623		15700623		fulltext	now: Journal of Empirical Theology		serial										1389-9791	1570-0623				
Journal for the Study of Judaism in the Persian, Hellenistic, and Roman Period	0047-2212	1570-0631	1970-01-01	1	1				http://booksandjournals.brillonline.com/content/15700631		15700631		fulltext			serial										0047-2212	1570-0631				
Journal of Arabic Literature	0085-2376	1570-064X	1970-01-01	1	1				http://booksandjournals.brillonline.com/content/1570064x		1570064x		fulltext			serial										0085-2376	1570-064X				
Journal of Early Modern History	1385-3783	1570-0658	1997-01-01	1	1				http://booksandjournals.brillonline.com/content/15700658		15700658		fulltext			serial										1385-3783	1570-0658				
Journal of Religion in Africa	0022-4200	1570-0666	1967-01-01	1	1				http://booksandjournals.brillonline.com/content/15700666		15700666		fulltext			serial										0022-4200	1570-0666				
Medieval Encounters	1380-7854	1570-0674	1995-01-01	1	1				http://booksandjournals.brillonline.com/content/15700674		15700674		fulltext			serial										1380-7854	1570-0674				
Method & Theory in the Study of Religion	0943-3058	1570-0682	1989-01-01	1	1				http://booksandjournals.brillonline.com/content/15700682		15700682		fulltext			serial										0943-3058	1570-0682				
Quaerendo	0014-9527	1570-0690	1971-01-01	1	1				http://booksandjournals.brillonline.com/content/15700690		15700690		fulltext			serial										0014-9527	1570-0690				
Review of Rabbinic Judaism	1568-4857	1570-0704	2000-01-01	3	1				http://booksandjournals.brillonline.com/content/15700704		15700704		fulltext	previously:Annual of Rabbinic Judaism		serial										1568-4857	1570-0704				
Studies in Central and East Asian Religions	0904-2431	1570-0712	2001-01-01	12	1	2001-01-31	12	1	http://booksandjournals.brillonline.com/content/15700712		15700712		fulltext	ceased: 2001		serial										0904-2431	1570-0712				
Vigiliae Christianae	0042-6032	1570-0720	1947-01-01	1	1				http://booksandjournals.brillonline.com/content/15700720		15700720		fulltext			serial										0042-6032	1570-0720				
Zeitschrift für Religions- und Geistesgeschichte	0044-3441	1570-0739	1948-01-01	1	1				http://booksandjournals.brillonline.com/content/15700739		15700739		fulltext			serial										0044-3441	1570-0739				
Pneuma: The Journal of the Society for Pentecostal Studies	0272-0965	1570-0747	1979-01-01	1	1				http://booksandjournals.brillonline.com/content/15700747		15700747		fulltext			serial										0272-0965	1570-0747				
Historiography East and West	1570-1867		2003-03-01	1	1	2004-11-30	2	2	http://booksandjournals.brillonline.com/content/15701867		15701867		fulltext	ceased: 2004		serial										1570-1867					
Applied Herpetology	1570-7539	1570-7547	2003-02-01	1	1	2009-10-31	6	4	http://booksandjournals.brillonline.com/content/15707547		15707547		fulltext	ceased: 2010		serial										1570-7539	1570-7547				
Animal Biology	1570-7555	1570-7563	2003-09-01	53	1				http://booksandjournals.brillonline.com/content/15707563		15707563		fulltext	previously: Netherlands Journal of Zoology 1968-2003; Archives Néerlandaises de Zoologie 1935-1967		serial										1570-7555	1570-7563				
NIN	1567-8474	1570-7768	2001-07-01	2	1	2003-01-31	4	1	http://booksandjournals.brillonline.com/content/15707768		15707768		fulltext	ceased: 2003		serial										1567-8474	1570-7768				
Journal of Empirical Theology	0922-2936	1570-9256	1988-01-01	1	1				http://booksandjournals.brillonline.com/content/15709256		15709256		fulltext	absorbed: International Journal of Education and Religion		serial										0922-2936	1570-9256				
The Law and Practice of International Courts and Tribunals	1569-1853	1571-8034	2002-01-01	1	1				http://booksandjournals.brillonline.com/content/15718034		15718034		fulltext			serial										1569-1853	1571-8034				
International Law FORUM du droit international	1388-9036	1571-8042	1999-02-01	1	1	2005-12-31	7	4	http://booksandjournals.brillonline.com/content/15718042		15718042		fulltext	now: International Community Law Review		serial										1388-9036	1571-8042				
Journal of the History of International Law / Revue d'histoire du droit international	1388-199X	1571-8050	1999-01-01	1	1				http://booksandjournals.brillonline.com/content/15718050		15718050		fulltext			serial										1388-199X	1571-8050				
International Negotiation	1382-340X	1571-8069	1996-01-01	1	1				http://booksandjournals.brillonline.com/content/15718069		15718069		fulltext			serial										1382-340X	1571-8069				
Non-State Actors and International Law	1567-7125	1571-8077	2001-01-01	1	1	2005-07-31	5	3	http://booksandjournals.brillonline.com/content/15718077		15718077		fulltext	now: International Community Law Review		serial										1567-7125	1571-8077				
The International Journal of Marine and Coastal Law	0927-3522	1571-8085	1993-01-01	8	1				http://booksandjournals.brillonline.com/content/15718085		15718085		fulltext	previously: International Journal of Estuarine and Coastal Law		serial										0927-3522	1571-8085				
European Journal of Health Law	0929-0273	1571-8093	1994-01-01	1	1				http://booksandjournals.brillonline.com/content/15718093		15718093		fulltext			serial										0929-0273	1571-8093				
Nordic Journal of International Law	0902-7351	1571-8107	1947-01-01	18	1				http://booksandjournals.brillonline.com/content/15718107		15718107		fulltext	previously: Nordisk Tidsskrift for International Ret		serial										0902-7351	1571-8107				
International Journal on Minority and Group Rights	1385-4879	1571-8115	1993-01-01	1	1				http://booksandjournals.brillonline.com/content/15718115		15718115		fulltext			serial										1385-4879	1571-8115				
International Criminal Law Review	1567-536X	1571-8123	2001-01-01	1	1				http://booksandjournals.brillonline.com/content/15718123		15718123		fulltext			serial										1567-536X	1571-8123				
Human Rights Case Digest	0965-934X	1571-8131	1999-01-01	10	1	2008-03-31	18	7	http://booksandjournals.brillonline.com/content/15718131		15718131		fulltext			serial										0965-934X	1571-8131				
Helsinki Monitor	0925-0972	1571-814X	1990-01-01	1	1	2007-11-30	18	4	http://booksandjournals.brillonline.com/content/1571814x		1571814x		fulltext	now: Security and Human Rights 2008		serial										0925-0972	1571-814X				
Asia-Pacific Journal on Human Rights and the Law	1388-1906	1571-8158	2000-01-01	1	1				http://booksandjournals.brillonline.com/content/15718158		15718158		fulltext			serial										1388-1906	1571-8158				
European Journal of Migration and Law	1388-364X	1571-8166	1999-01-01	1	1				http://booksandjournals.brillonline.com/content/15718166		15718166		fulltext			serial										1388-364X	1571-8166				
European Journal of Crime, Criminal Law and Criminal Justice	0928-9569	1571-8174	1993-01-01	1	1	2012-01-31	20	4	http://booksandjournals.brillonline.com/content/15718174		15718174		fulltext			serial										0928-9569	1571-8174				
The International Journal of Children's Rights	0927-5568	1571-8182	1993-01-01	1	1				http://booksandjournals.brillonline.com/content/15718182		15718182		fulltext			serial										0927-5568	1571-8182				
Tijdschrift voor Rechtsgeschiedenis / Revue d'Histoire du Droit / The Legal History Review	0040-7585	1571-8190	1918-01-01	1	1				http://booksandjournals.brillonline.com/content/15718190		15718190		fulltext			serial										0040-7585	1571-8190				
International Organizations Law Review	1572-3739	1572-3747	2004-01-01	1	1	2012-01-31	9	2	http://booksandjournals.brillonline.com/content/15723747		15723747		fulltext			serial										1572-3739	1572-3747				
Journal of Critical Realism	1476-7430	1572-5138	2004-06-01	3	1	2006-09-30	5	2	http://booksandjournals.brillonline.com/content/15725138		15725138		fulltext	transferred to equinox		serial										1476-7430	1572-5138				
Exchange	0166-2740	1572-543X	1972-01-01	1	1				http://booksandjournals.brillonline.com/content/1572543x		1572543x		fulltext			serial										0166-2740	1572-543X				
Indo-Iranian Journal	0019-7246	1572-8536	1957-03-01	1	1				http://booksandjournals.brillonline.com/content/15728536		15728536		fulltext			serial										0019-7246	1572-8536				
Arab Law Quarterly	0268-0556	1573-0255	1985-01-01	1	1				http://booksandjournals.brillonline.com/content/15730255		15730255		fulltext			serial										0268-0556	1573-0255				
Review of Central and East European Law	0925-9880	1573-0352	1992-01-01	18	1				http://booksandjournals.brillonline.com/content/15730352		15730352		fulltext	previously: Review of Socialist Law		serial										0925-9880	1573-0352				
Early Science and Medicine	1383-7427	1573-3823	1996-01-01	1	1				http://booksandjournals.brillonline.com/content/15733823		15733823		fulltext			serial										1383-7427	1573-3823				
Mission Studies	0168-9789	1573-3831	1984-01-01	1	1				http://booksandjournals.brillonline.com/content/15733831		15733831		fulltext			serial										0168-9789	1573-3831				
Iran and the Caucasus	1609-8498	1573-384X	1997-01-01	1	1				http://booksandjournals.brillonline.com/content/1573384x		1573384x		fulltext			serial										1609-8498	1573-384X				
Asian Medicine	1573-420X	1573-4218	2005-01-01	1	1	2012-01-31	7	1	http://booksandjournals.brillonline.com/content/15734218		15734218		fulltext			serial										1573-420X	1573-4218				
Multidiscipline Modeling in Materials and Structures	1573-6105		2005-01-01	1	1	2009-10-31	5	4	http://booksandjournals.brillonline.com/content/15736113		15736113		fulltext	transferred to Emerald Group 2009		serial										1573-6105					
Archive for the Psychology of Religion	0084-6724	1573-6121	1914-01-01	1	1				http://booksandjournals.brillonline.com/content/15736121		15736121		fulltext			serial										0084-6724	1573-6121				
Austrian Review of International and European Law Online		1573-6512	1996-01-01	1	1				http://booksandjournals.brillonline.com/content/15736512		15736512		fulltext			serial											1573-6512				
Religion and Theology	1023-0807	1574-3012	1994-01-01	1	1				http://booksandjournals.brillonline.com/content/15743012		15743012		fulltext			serial										1023-0807	1574-3012				
Frontiers of History in China	1673-3401	1673-3525	2006-01-01	1	1				http://booksandjournals.brillonline.com/content/16733525		16733525		fulltext			serial										1673-3401	1673-3525				
Frontiers of Education in China	1673-341X	1673-3533	2006-01-01	1	1				http://booksandjournals.brillonline.com/content/16733533		16733533		fulltext			serial										1673-341X	1673-3533				
Frontiers of Law in China	1673-3428	1673-3541	2011-01-01	6	3				http://booksandjournals.brillonline.com/content/journals/16733541		16733541		fulltext	transfer in (2013):Springer		serial										1673-3428	1673-3541				
Frontiers of Philosophy in China	1673-3436	1673-355X	2006-01-01	1	1				http://booksandjournals.brillonline.com/content/1673355x		1673355x		fulltext			serial										1673-3436	1673-355X				
Frontiers of Economics in China	1673-3444	1673-3568	2006-01-01	1	1				http://booksandjournals.brillonline.com/content/16733568		16733568		fulltext			serial										1673-3444	1673-3568				
Frontiers of Literary Studies in China	1673-7318	1673-7423	2007-01-01	1	1				http://booksandjournals.brillonline.com/content/16737423		16737423		fulltext			serial										1673-7318	1673-7423				
Frontiers of Business Research in China	1673-7326	1673-7431	2007-01-01	1	1				http://booksandjournals.brillonline.com/content/16737431		16737431		fulltext			serial										1673-7326	1673-7431				
African Journal of Legal Studies	2210-9730	1708-7384	2004-05-01	1	1				http://booksandjournals.brillonline.com/content/17087384		17087384		fulltext			serial										2210-9730	1708-7384				
Journal of Developing Societies	0169-796X	1745-2546	2000-01-01	16	1	2001-09-30	17	2	http://booksandjournals.brillonline.com/content/17452546		17452546		fulltext	now: Perspectives on Global Development and Technology 2002-		serial										0169-796X	1745-2546				
International Journal of Comparative Sociology	0020-7152	1745-2554	1960-01-01	1	1	2001-12-31	42	5	http://booksandjournals.brillonline.com/content/17452554		17452554		fulltext	now: Comparative Sociology		serial										0020-7152	1745-2554				
Journal for the Study of the Historical Jesus	1476-8690	1745-5197	2003-01-01	1	1				http://booksandjournals.brillonline.com/content/17455197		17455197		fulltext			serial										1476-8690	1745-5197				
Aramaic Studies	1477-8351	1745-5227	2003-03-01	1	1				http://booksandjournals.brillonline.com/content/17455227		17455227		fulltext			serial										1477-8351	1745-5227				
Journal of Moral Philosophy	1740-4681	1745-5243	2004-04-01	1	1				http://booksandjournals.brillonline.com/content/17455243		17455243		fulltext			serial										1740-4681	1745-5243				
Journal of Pentecostal Theology	0966-7369	1745-5251	1992-10-01	1	1				http://booksandjournals.brillonline.com/content/17455251		17455251		fulltext			serial										0966-7369	1745-5251				
Ecclesiology	1744-1366	1745-5316	2004-01-01	1	1				http://booksandjournals.brillonline.com/content/17455316		17455316		fulltext			serial										1744-1366	1745-5316				
Lusotopie	1257-0273	1768-3084	2005-09-01	12	1	2009-01-31	16	2	http://booksandjournals.brillonline.com/content/17683084		17683084		fulltext	ceased: 2009. Open Access		serial								F		1257-0273	1768-3084				
Journal of Chinese Overseas	1793-0391	1793-2548	2005-05-01	1	1				http://booksandjournals.brillonline.com/content/17932548		17932548		fulltext			serial										1793-0391	1793-2548				
Scrinium	1817-7530	1817-7565	2015-01-01	11	1				http://booksandjournals.brillonline.com/content/journals/18177565		18177565		fulltext	new for 2016		serial										1817-7530	1817-7565				
Nuncius	0394-7394	1825-3911	1986-01-01	1	1				http://booksandjournals.brillonline.com/content/18253911		18253911		fulltext	previously: Annali dell'Istituto e Museo di storia della scienza di Firenze		serial										0394-7394	1825-3911				
Religion and Human Rights	1871-031X	1871-0328	2006-05-01	1	1				http://booksandjournals.brillonline.com/content/18710328		18710328		fulltext			serial										1871-031X	1871-0328				
The Hague Journal of Diplomacy	1871-1901	1871-191X	2006-03-01	1	1				http://booksandjournals.brillonline.com/content/1871191x		1871191x		fulltext			serial										1871-1901	1871-191X				
Horizons in Biblical Theology	0195-9085	1871-2207	1979-01-01	1	1				http://booksandjournals.brillonline.com/content/18712207		18712207		fulltext			serial										0195-9085	1871-2207				
Nederlands Archief voor Kerkgeschiedenis / Dutch Review of Church History	0028-2030	1871-2401	1908-01-01	1	1	2005-01-31	85	1	http://booksandjournals.brillonline.com/content/18712401		18712401		fulltext	now: Church History and Religious Culture		serial										0028-2030	1871-2401				
Church History and Religious Culture	1871-241X	1871-2428	2006-06-01	86	1				http://booksandjournals.brillonline.com/content/18712428		18712428		fulltext	previously: Nederlands Archief voor Kerkgeschiedenis Dutch Review of Church History		serial										1871-241X	1871-2428				
Images	1871-7993	1871-8000	2007-10-01	1	1	2011-01-31	5	1	http://booksandjournals.brillonline.com/content/18718000		18718000		fulltext			serial										1871-7993	1871-8000				
International Community Law Review	1871-9740	1871-9732	2006-04-01	8	1				http://booksandjournals.brillonline.com/content/18719732		18719732		fulltext			serial										1871-9740	1871-9732				
Societies Without Borders	1871-8868	1872-1915	2006-06-01	1	1	2009-10-31	4	3	http://booksandjournals.brillonline.com/content/18721915		18721915		fulltext			serial										1871-8868	1872-1915				
Journal of the Philosophy of History	1872-261X	1872-2636	2007-04-01	1	1				http://booksandjournals.brillonline.com/content/18722636		18722636		fulltext			serial										1872-261X	1872-2636				
European Journal of Jewish Studies	1025-9996	1872-471X	2007-03-01	1	1				http://booksandjournals.brillonline.com/content/1872471x		1872471x		fulltext			serial										1025-9996	1872-471X				
African Diaspora	1872-5457	1872-5465	2008-11-01	1	1				http://booksandjournals.brillonline.com/content/18725465		18725465		fulltext	Partially Open Access		serial								F		1872-5457	1872-5465				
The International Journal of the Platonic Tradition	1872-5082	1872-5473	2007-04-01	1	1				http://booksandjournals.brillonline.com/content/18725473		18725473		fulltext			serial										1872-5082	1872-5473				
Middle East Journal of Culture and Communication	1873-9857	1873-9865	2008-06-01	1	1				http://booksandjournals.brillonline.com/content/18739865		18739865		fulltext			serial										1873-9857	1873-9865				
Journal of Egyptian History	1874-1657	1874-1665	2008-03-01	1	1				http://booksandjournals.brillonline.com/content/18741665		18741665		fulltext			serial										1874-1657	1874-1665				
Journal of Persianate Studies	1874-7094	1874-7167	2008-06-01	1	1	2012-01-31	5	2	http://booksandjournals.brillonline.com/content/18747167		18747167		fulltext			serial										1874-7094	1874-7167				
Journal of Religion in Europe	1874-8910	1874-8929	2008-03-01	1	1				http://booksandjournals.brillonline.com/content/18748929		18748929		fulltext			serial										1874-8910	1874-8929				
Social Sciences and Missions	1874-8937	1874-8945	2007-06-01	20	1				http://booksandjournals.brillonline.com/content/18748945		18748945		fulltext	previously: Le Fait Missionnaire		serial										1874-8937	1874-8945				
Erasmus of Rotterdam Society Yearbook	0276-2854	1874-9275	1981-01-01	1	1	2012-01-31	32	1	http://booksandjournals.brillonline.com/content/18749275		18749275		fulltext			serial										0276-2854	1874-9275				
Terrestrial Arthropod Reviews	1874-9828	1874-9836	2008-06-01	1	1				http://booksandjournals.brillonline.com/content/18749836		18749836		fulltext			serial										1874-9828	1874-9836				
Oud Holland - Quarterly for Dutch Art History	0030-672X	1875-0176	1883-01-01	1	1				http://booksandjournals.brillonline.com/content/18750176		18750176		fulltext			serial										0030-672X	1875-0176				
Zutot: Perspectives on Jewish Culture	1571-7283	1875-0214	2001-06-01	1	1	2011-01-31	8	1	http://booksandjournals.brillonline.com/content/18750214		18750214		fulltext			serial										1571-7283	1875-0214				
Security and Human Rights	1874-7337	1875-0230	2008-01-01	19	1				http://booksandjournals.brillonline.com/content/18750230		18750230		fulltext	previously: Helsinki Monitor		serial										1874-7337	1875-0230				
Hobbes Studies	0921-5891	1875-0257	1988-01-01	1	1				http://booksandjournals.brillonline.com/content/18750257		18750257		fulltext			serial										0921-5891	1875-0257				
