"publication_title"	"print_identifier"	"online_identifier"	"date_first_issue_online"	"num_first_vol_online"	"num_first_issue_online"	"date_last_issue_online"	"num_last_vol_online"	"num_last_issue_online"	"title_url"	"first_author"	"title_id"	"embargo_info"	"coverage_depth"	"notes"	"publisher_name"	"publication_type"	"date_monograph_published_print"	"date_monograph_published_online"	"monograph_volume"	"monograph_edition"	"first_editor"	"parent_publication_title_id"	"preceding_publication_title_id"	"access_type"
"Mélanges de la Casa de Velázquez"	"0076-230X"	"2173-1306"	"2003"	"33"	"2"	""	""	""	"http://journals.openedition.org/mcv"	""	"mcv"	""	"fulltext"	"Full access to the HTML version of the content. Access to PDF and Epub reserved to subscribing institutions."	"Casa de Velázquez"	"serial"	""	""	""	""	""	""	""	"F"
"Mélanges de l’École française de Rome - Antiquité"	"0223-5102"	"1724-2134"	"2010"	"122"	"1"	""	""	""	"http://journals.openedition.org/mefra"	""	"mefra"	""	"fulltext"	"Full access to the HTML version of the content. Access to PDF and Epub reserved to subscribing institutions."	"École française de Rome"	"serial"	""	""	""	""	""	""	""	"F"
"Mélanges de l’École française de Rome - Italie et Méditerranée modernes et contemporaines"	"1123-9891"	"1724-2142"	"2010"	"122"	"1"	""	""	""	"http://journals.openedition.org/mefrim"	""	"mefrim"	""	"fulltext"	"Full access to the HTML version of the content. Access to PDF and Epub reserved to subscribing institutions."	"École française de Rome"	"serial"	""	""	""	""	""	""	""	"F"
"Mélanges de l’École française de Rome - Moyen Âge"	"1123-9883"	"1724-2150"	"2010"	"122"	"1"	""	""	""	"http://journals.openedition.org/mefrm"	""	"mefrm"	""	"fulltext"	"Full access to the HTML version of the content. Access to PDF and Epub reserved to subscribing institutions."	"École française de Rome"	"serial"	""	""	""	""	""	""	""	"F"
"Mémoire(s), identité(s), marginalité(s) dans le monde occidental contemporain"	""	"1951-6789"	"2006"	"1"	""	""	""	""	"http://journals.openedition.org/mimmoc"	""	"mimmoc"	""	"fulltext"	"Full access to the HTML version of the content. Access to PDF and Epub reserved to subscribing institutions."	"Université de Poitiers"	"serial"	""	""	""	""	""	""	""	"F"
"Métropoles"	""	"1957-7788"	"2007"	"1"	""	""	""	""	"http://journals.openedition.org/metropoles"	""	"metropoles"	""	"fulltext"	"suppl. H.S. 2018 | Full access to the HTML version of the content. Access to PDF and Epub reserved to subscribing institutions."	"ENS Éditions"	"serial"	""	""	""	""	""	""	""	"F"
"Netcom"	"0987-6014"	"2431-210X"	"2007"	"21"	"1"	""	""	""	"http://journals.openedition.org/netcom"	""	"netcom"	""	"fulltext"	"Full access to the HTML version of the content. Access to PDF and Epub reserved to subscribing institutions."	"Netcom Association"	"serial"	""	""	""	""	""	""	""	"F"
"Noesis"	"1275-7691"	"1773-0228"	"1997"	"1"	""	"2016"	"27"	""	"http://journals.openedition.org/noesis"	""	"noesis"	""	"fulltext"	""	"Centre de recherche d'histoire des idées"	"serial"	""	""	""	""	""	""	""	"F"
"Nordiques"	"1761-7677"	"2777-8479"	"2018"	"35"	""	""	""	""	"http://journals.openedition.org/nordiques"	""	"nordiques"	""	"fulltext"	""	"Association Norden, Bibliothèque de Caen la mer"	"serial"	""	""	""	""	""	""	""	"F"
"Norois"	"0029-182X"	"1760-8546"	"2004"	"190"	""	"2018"	"248"	""	"http://journals.openedition.org/norois"	""	"norois"	""	"fulltext"	""	"Presses universitaires de Rennes"	"serial"	""	""	""	""	""	""	""	"F"
"Nouvelles de l'estampe"	"0029-4888"	"2680-4999"	"2010"	"227"	""	""	""	""	"http://journals.openedition.org/estampe"	""	"estampe"	""	"fulltext"	""	"Comité national de l'estampe"	"serial"	""	""	""	""	""	""	""	"F"
"Nuevo mundo mundos nuevos"	""	"1626-0252"	"2001"	"2001"	""	""	""	""	"http://journals.openedition.org/nuevomundo"	""	"nuevomundo"	""	"fulltext"	"Full access to the HTML version of the content. Access to PDF and Epub reserved to subscribing institutions."	"Mondes Américains"	"serial"	""	""	""	""	""	""	""	"F"
"Observatoire de la société britannique"	"1957-3383"	"1775-4135"	"2006"	"1"	""	""	""	""	"http://journals.openedition.org/osb"	""	"osb"	""	"fulltext"	"Full access to the HTML version of the content. Access to PDF and Epub reserved to subscribing institutions."	"Université de Toulon"	"serial"	""	""	""	""	""	""	""	"F"
"Oliviana"	""	"1765-2812"	"2003"	"1"	""	""	""	""	"http://journals.openedition.org/oliviana"	""	"oliviana"	""	"fulltext"	""	"Groupe d'anthropologie scolastique (Centre de recherches historiques-EHESS-CNRS)"	"serial"	""	""	""	""	""	""	""	"F"
"Paleo"	"1145-3370"	"2101-0420"	"2001"	"13"	""	""	""	""	"http://journals.openedition.org/paleo"	""	"paleo"	""	"fulltext"	"suppl. H.S. 2009–2010 | abs 16, 2004"	"SAMRA"	"serial"	""	""	""	""	""	""	""	"F"
"Palethnologie"	""	"2108-6532"	"2014"	"6"	""	""	""	""	"http://journals.openedition.org/palethnologie"	""	"palethnologie"	""	"fulltext"	"Full access to the HTML version of the content. Access to PDF and Epub reserved to subscribing institutions."	"Presses universitaires du Midi"	"serial"	""	""	""	""	""	""	""	"F"
"Palimpsestes"	"1148-8158"	"2109-943X"	"1987"	"1"	""	""	""	""	"http://journals.openedition.org/palimpsestes"	""	"palimpsestes"	""	"fulltext"	"suppl. H.S. 2006 | Full access to the HTML version of the content. Access to PDF and Epub reserved to subscribing institutions."	"Presses Sorbonne Nouvelle"	"serial"	""	""	""	""	""	""	""	"F"
"Pallas"	"0031-0387"	"2272-7639"	"2009"	"79"	""	""	""	""	"http://journals.openedition.org/pallas"	""	"pallas"	""	"fulltext"	"Full access to the HTML version of the content. Access to PDF and Epub reserved to subscribing institutions."	"Presses universitaires du Midi"	"serial"	""	""	""	""	""	""	""	"F"
"Parcours anthropologiques"	"1634-7706"	"2273-0362"	"2009"	"7"	""	""	""	""	"http://journals.openedition.org/pa"	""	"pa"	""	"fulltext"	""	"Université Lumière Lyon 2"	"serial"	""	""	""	""	""	""	""	"F"
"Patrimoines du Sud"	""	"2494-2782"	"2015"	"1"	""	""	""	""	"http://journals.openedition.org/pds"	""	"pds"	""	"fulltext"	""	"Conseil régional Occitanie"	"serial"	""	""	""	""	""	""	""	"F"
"Perspective"	"1777-7852"	"2269-7721"	"2006"	"2006"	"1"	"2020"	"2020"	"1"	"http://journals.openedition.org/perspective"	""	"perspective"	""	"fulltext"	"suppl. H.S. annuel ""Versions originales"" : 2013–2015 ; ""Versions anglaises"" : 1, 2016"	"Institut national d'histoire de l'art"	"serial"	""	""	""	""	""	""	""	"F"
"Perspectives chinoises"	"1021-9013"	"1996-4609"	"2003"	"75"	""	"2019"	"2019"	"4"	"http://journals.openedition.org/perspectiveschinoises"	""	"perspectiveschinoises"	""	"fulltext"	"Ancienne numérotation : 75, 2003 – n°97, 2006, nouvelle numérotation 1, 2007–…"	"Centre d'étude français sur la Chine contemporaine"	"serial"	""	""	""	""	""	""	""	"F"
"Perspectives interdisciplinaires sur le travail et la santé"	""	"1481-9384"	"1999"	"1"	"1"	""	""	""	"http://journals.openedition.org/pistes"	""	"pistes"	""	"fulltext"	""	"Les Amis de PISTES"	"serial"	""	""	""	""	""	""	""	"F"
"Perspectives médiévales"	"0338-2338"	"2262-5534"	"2009"	"33"	""	""	""	""	"http://journals.openedition.org/peme"	""	"peme"	""	"fulltext"	""	"Société de langues et littératures médiévales d’oc et d’oïl (SLLMOO)"	"serial"	""	""	""	""	""	""	""	"F"
