"publication_title"	"print_identifier"	"online_identifier"	"date_first_issue_online"	"num_first_vol_online"	"num_first_issue_online"	"date_last_issue_online"	"num_last_vol_online"	"num_last_issue_online"	"title_url"	"first_author"	"title_id"	"embargo_info"	"coverage_depth"	"notes"	"publisher_name"	"publication_type"	"date_monograph_published_print"	"date_monograph_published_online"	"monograph_volume"	"monograph_edition"	"first_editor"	"parent_publication_title_id"	"preceding_publication_title_id"	"access_type"
"""C’est ainsi que l’on crée..."""	"9782859397715"	"9782757426722"	""	""	""	""	""	""	"http://books.openedition.org/septentrion/69644"	"Caullier"	"septentrion/69644"	""	"fulltext"	""	"Presses universitaires du Septentrion"	"monograph"	"2003"	"2020-06-09"	""	""	"Caullier"	""	""	"F"
"""Livre de mes Anciens grand pères"""	"9782753501195"	"9782753531451"	""	""	""	""	""	""	"http://books.openedition.org/pur/7281"	"Barilly-Leguy"	"pur/7281"	""	"fulltext"	""	"Presses universitaires de Rennes"	"monograph"	"2006"	"2015-02-05"	""	""	""	""	""	"F"
"#info"	"9782735123988"	"9782735124053"	""	""	""	""	""	""	"http://books.openedition.org/editionsmsh/11077"	"Mercier"	"editionsmsh/11077"	""	"fulltext"	""	"Éditions de la Maison des sciences de l’homme"	"monograph"	"2018"	"2017-12-19"	""	""	"Mercier"	""	""	"P"
"« Maintenant et à jamais »"	"9782858313181"	"9782858313198"	""	""	""	""	""	""	"http://books.openedition.org/pressesinalco/32356"	"Itzhaki"	"pressesinalco/32356"	""	"fulltext"	""	"Presses de l’Inalco"	"monograph"	"2019"	"2020-12-04"	""	""	""	""	""	"F"
"(Bé)vues du futur"	"9782757408872"	"9782757417812"	""	""	""	""	""	""	"http://books.openedition.org/septentrion/16811"	"Dessy"	"septentrion/16811"	""	"fulltext"	""	"Presses universitaires du Septentrion"	"monograph"	"2015"	"2017-09-07"	""	""	"Dessy"	""	""	"P"
"(Des)movilización de la sociedad civil chilena"	"9789568416898"	"9791036560484"	""	""	""	""	""	""	"http://books.openedition.org/ariadnaediciones/5437"	"Jara Ibarra"	"ariadnaediciones/5437"	""	"fulltext"	""	"Ariadna Ediciones"	"monograph"	"2019"	"2021-02-03"	""	""	""	""	""	"F"
"(In)disciplines partisanes"	"9782757413838"	"9782757417928"	""	""	""	""	""	""	"http://books.openedition.org/septentrion/21188"	"Allal"	"septentrion/21188"	""	"fulltext"	""	"Presses universitaires du Septentrion"	"monograph"	"2016"	"2018-05-04"	""	""	"Allal"	""	""	"P"
"(R)apports textuels"	"9782869062306"	"9782869064843"	""	""	""	""	""	""	"http://books.openedition.org/pufr/4987"	"Athenot"	"pufr/4987"	""	"fulltext"	""	"Presses universitaires François-Rabelais"	"monograph"	"2007"	"2017-06-01"	""	""	"Athenot"	""	""	"F"
"(Re)lire L’Esprit des lois"	"9782859447991"	"9791035102524"	""	""	""	""	""	""	"http://books.openedition.org/psorbonne/14676"	"Volpilhac-Auger"	"psorbonne/14676"	""	"fulltext"	""	"Éditions de la Sorbonne"	"monograph"	"2014"	"2019-01-24"	""	""	"Volpilhac-Auger"	""	""	"F"
"(Re)Mapping the centres Membership and State"	""	"9782869064737"	""	""	""	""	""	""	"http://books.openedition.org/pufr/4314"	"Harris"	"pufr/4314"	""	"fulltext"	""	"Presses universitaires François-Rabelais"	"monograph"	"2000"	"2017-06-01"	""	""	"Harris"	""	""	"F"
"(Ré)aménager une bibliothèque"	"9782375460580"	"9782375460962"	""	""	""	""	""	""	"http://books.openedition.org/pressesenssib/8163"	"Soulas"	"pressesenssib/8163"	""	"fulltext"	""	"Presses de l’enssib"	"monograph"	"2017"	"2019-05-22"	""	""	"Soulas"	""	""	"F"
"(Se) construire dans l’interlangue"	"9782757408797"	"9782757418352"	""	""	""	""	""	""	"http://books.openedition.org/septentrion/18608"	"Bonnet-Falandry"	"septentrion/18608"	""	"fulltext"	""	"Presses universitaires du Septentrion"	"monograph"	"2015"	"2018-01-26"	""	""	"Bonnet-Falandry"	""	""	"P"
"1 sur 500"	"9782858161751"	"9782810710515"	""	""	""	""	""	""	"http://books.openedition.org/pumi/13399"	"Laurens"	"pumi/13399"	""	"fulltext"	""	"Presses universitaires du Midi"	"monograph"	"1992"	"2020-02-27"	""	""	""	""	""	"F"
"1. Seminario Nazionale di Biblioteconomia"	"9788867051267"	"9788867055234"	""	""	""	""	""	""	"http://books.openedition.org/ledizioni/1080"	"Crupi"	"ledizioni/1080"	""	"fulltext"	""	"Ledizioni"	"monograph"	"2013"	"2018-09-13"	""	""	"Crupi"	""	""	"F"
"1388, La Dédition de Nice à la Savoie"	"9782859441999"	"9791035102418"	""	""	""	""	""	""	"http://books.openedition.org/psorbonne/25527"	"Cleyet-Michaud"	"psorbonne/25527"	""	"fulltext"	""	"Éditions de la Sorbonne"	"monograph"	"1990"	"2019-06-25"	""	""	"Cleyet-Michaud"	""	""	"F"
"1795, pour une République sans Révolution"	""	"9782753525962"	""	""	""	""	""	""	"http://books.openedition.org/pur/19730"	"Dupuy"	"pur/19730"	""	"fulltext"	""	"Presses universitaires de Rennes"	"monograph"	"1996"	"2015-07-09"	""	""	"Dupuy"	""	""	"F"
"1830, le peuple de Paris"	"9782753508460"	"9782753566705"	""	""	""	""	""	""	"http://books.openedition.org/pur/100182"	"Jakobowicz"	"pur/100182"	""	"fulltext"	""	"Presses universitaires de Rennes"	"monograph"	"2009"	"2019-11-22"	""	""	""	""	""	"F"
