publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Introduction to the English Legal System 2015–2016	9780198729273	9780191796197							http://www.oxfordlawtrove.com/view/10.1093/he/9780198729273.001.0001/he-9780198729273	Partington	he-9780198729273		fulltext		Oxford University Press	monograph	2015	2015		10				P
Issues in Political Theory	9780199680436	9780191850936							http://www.oxfordpoliticstrove.com/view/10.1093/he/9780199680436.001.0001/he-9780199680436	McKinnon	he-9780199680436		fulltext		Oxford University Press	monograph	2014	2012		3				P
John Henry Newman: Sermons 1824-1843, Vol. 1: Sermons on the Liturgy and Sacraments and on Christ the Mediator	9780199200887	9780191847530							http://oxfordscholarlyeditions.com/view/10.1093/actrade/9780199200887.book.1/actrade-9780199200887-book-1		actrade/9780199200887.book.1		fulltext		Oxford University Press	monograph	1991	2017	1		Placid Murray			P
John Henry Newman: Sermons 1824-1843, Vol. 2: Sermons on Biblical History, Sin and Justification, the Christian Way of Life, and Biblical Theology	9780199204014	9780191847578							http://oxfordscholarlyeditions.com/view/10.1093/actrade/9780199204014.book.1/actrade-9780199204014-book-1		actrade/9780199204014.book.1		fulltext		Oxford University Press	monograph	1993	2017	2		Vincent Ferrer Blehl			P
John Henry Newman: Sermons 1824-1843, Vol. 3: Sermons and Lectures for Saint's Days and Holy Days and General Theology	9780199200900	9780191847547							http://oxfordscholarlyeditions.com/view/10.1093/actrade/9780199200900.book.1/actrade-9780199200900-book-1		actrade/9780199200900.book.1		fulltext		Oxford University Press	monograph	2010	2017	3		Francis J. McGrath and Placid Murray			P
John Henry Newman: Sermons 1824-1843, Vol. 4: The Church and Miscellaneous Sermons at St Mary's and Littlemore: 1828–1842	9780199200917	9780191847554							http://oxfordscholarlyeditions.com/view/10.1093/actrade/9780199200917.book.1/actrade-9780199200917-book-1		actrade/9780199200917.book.1		fulltext		Oxford University Press	monograph	2011	2017	4		Francis J. McGrath			P
John Henry Newman: Sermons 1824-1843, Vol. 5: Sermons preached at St Clement's, Oxford, 1824-1826, and Two Charity Sermons, 1827	9780199200924	9780191847561							http://oxfordscholarlyeditions.com/view/10.1093/actrade/9780199200924.book.1/actrade-9780199200924-book-1		actrade/9780199200924.book.1		fulltext		Oxford University Press	monograph	2012	2017	5		Francis J. McGrath			P
John Henry Newman: The Idea of a University: Defined and Illustrated	9780198118961	9780191847394							http://oxfordscholarlyeditions.com/view/10.1093/actrade/9780198118961.book.1/actrade-9780198118961-book-1		actrade/9780198118961.book.1		fulltext		Oxford University Press	monograph	1976	2017			Ian T. Ker			P
Journalism	9780192806567	9780191776199							http://www.veryshortintroductions.com/view/10.1093/actrade/9780192806567.001.0001/actrade-9780192806567	Ian	actrade/9780192806567		fulltext		Oxford University Press	monograph	2005	2013		1				P
Judaism	9780192853905	9780191776489							http://www.veryshortintroductions.com/view/10.1093/actrade/9780192853905.001.0001/actrade-9780192853905	Norman	actrade/9780192853905		fulltext		Oxford University Press	monograph	2000	2013		1				P
Land Law Concentrate: Law Revision and Study Guide	9780198703815	9780191783432							http://www.oxfordlawtrove.com/view/10.1093/he/9780198703815.001.0001/he-9780198703815	Sayles	he-9780198703815		fulltext		Oxford University Press	monograph	2014	2014		4				P
Land Law Directions	9780199685646	9780191784743							http://www.oxfordlawtrove.com/view/10.1093/he/9780199685646.001.0001/he-9780199685646	Clarke	he-9780199685646		fulltext		Oxford University Press	monograph	2014	2014		4				P
Law	9780199214969	9780191776977							http://www.veryshortintroductions.com/view/10.1093/actrade/9780199214969.001.0001/actrade-9780199214969	Raymond	actrade/9780199214969		fulltext		Oxford University Press	monograph	2008	2013		1				P
Lawyers' Skills	9780198737674	9780191810527							http://www.oxfordlawtrove.com/view/10.1093/he/9780198737674.001.0001/he-9780198737674	Webb	he-9780198737674		fulltext		Oxford University Press	monograph	2015	2015		20				P
Learning Legal Rules: A Students’ Guide to Legal Method and Reasoning	9780199657490	9780191764226							http://www.oxfordlawtrove.com/view/10.1093/he/9780199657490.001.0001/he-9780199657490	Holland	he-9780199657490		fulltext		Oxford University Press	monograph	2013	2013		8				P
M. Tulli Ciceronis: De Domo Sua Ad Pontifices Oratio	9780198769125	9780191844621							http://oxfordscholarlyeditions.com/view/10.1093/actrade/9780198769125.book.1/actrade-9780198769125-book-1		actrade/9780198769125.book.1		fulltext		Oxford University Press	monograph	1939	2017			Robert G. Nisbet			P
Mason & Mccall Smith's Law & Medical Ethics	9780199659906	9780191783890							http://www.oxfordlawtrove.com/view/10.1093/he/9780199659906.001.0001/he-9780199659906	Mason	he-9780199659906		fulltext		Oxford University Press	monograph	2013	2014		9				P
Mayson, French & Ryan on Company Law	9780198733348	9780191811326							http://www.oxfordlawtrove.com/view/10.1093/he/9780198733348.001.0001/he-9780198733348	French	he-9780198733348		fulltext		Oxford University Press	monograph	2015	2015		32				P
Medical Law & Ethics	9780198702269	9780191784408							http://www.oxfordlawtrove.com/view/10.1093/he/9780198702269.001.0001/he-9780198702269	Herring	he-9780198702269		fulltext		Oxford University Press	monograph	2014	2014		5				P
Medical Law Concentrate: Law Revision and Study Guide	9780199689552	9780191784828							http://www.oxfordlawtrove.com/view/10.1093/he/9780199689552.001.0001/he-9780199689552	Samanta	he-9780199689552		fulltext		Oxford University Press	monograph	2014	2015		1				P
Medical Law: Text, Cases, and Materials	9780199693603	9780191784002							http://www.oxfordlawtrove.com/view/10.1093/he/9780199693603.001.0001/he-9780199693603	Jackson	he-9780199693603		fulltext		Oxford University Press	monograph	2013	2014		3				P
Modern China	9780199228027	9780191777028							http://www.veryshortintroductions.com/view/10.1093/actrade/9780199228027.001.0001/actrade-9780199228027	Rana	actrade/9780199228027		fulltext		Oxford University Press	monograph	2008	2013		1				P
Myth	9780192803474	9780191775819							http://www.veryshortintroductions.com/view/10.1093/actrade/9780192803474.001.0001/actrade-9780192803474	Robert A.	actrade/9780192803474		fulltext		Oxford University Press	monograph	2004	2013		1				P
Nuclear Weapons	9780199229543	9780191777035							http://www.veryshortintroductions.com/view/10.1093/actrade/9780199229543.001.0001/actrade-9780199229543	Joseph M.	actrade/9780199229543		fulltext		Oxford University Press	monograph	2008	2013		1				P
Origins and Evolution of the European Union	9780199570829	9780191850905							http://www.oxfordpoliticstrove.com/view/10.1093/he/9780199570829.001.0001/he-9780199570829	Dinan	he-9780199570829		fulltext		Oxford University Press	monograph	2014			2				P
Oxford Classical Monographs: Jerome, Vita Malchi: Introduction, Text, Translation, and Commentary	9780198723721	9780191844591							http://oxfordscholarlyeditions.com/view/10.1093/actrade/9780198723721.book.1/actrade-9780198723721-book-1		actrade/9780198723721.book.1		fulltext		Oxford University Press	monograph	2015	2017			Christa Gray			P
Oxford Classical Texts: C. Iuli Caesaris Commentariorum: Libri III De Bello Civili	9780199659746	9780191844737							http://oxfordscholarlyeditions.com/view/10.1093/actrade/9780199659746.book.1/actrade-9780199659746-book-1		actrade/9780199659746.book.1		fulltext		Oxford University Press	monograph	2015	2017			Cynthia Damon			P
Oxford Classical Texts: M. Fabi Quintiliani: Institutionis Oratoriae: Libri Duodecim, Vol. 1: Libri I–VI	9780198146544	9780191844546							http://oxfordscholarlyeditions.com/view/10.1093/actrade/9780198146544.book.1/actrade-9780198146544-book-1		actrade/9780198146544.book.1		fulltext		Oxford University Press	monograph	1970	2017	1		Michael Winterbottom			P
Oxford Classical Texts: M. Fabi Quintiliani: Institutionis Oratoriae: Libri Duodecim, Vol. 2: Libri VII–XII	9780198146551	9780191844553							http://oxfordscholarlyeditions.com/view/10.1093/actrade/9780198146551.book.1/actrade-9780198146551-book-1		actrade/9780198146551.book.1		fulltext		Oxford University Press	monograph	1970	2017	2		Michael Winterbottom			P
Oxford Classical Texts: M. Tulli Ciceronis Orationes, Vol. 1: Pro Sex. Roscio; De Imperio Cn. Pompei; Pro Cluentio; In Catilinam; Pro Murena; Pro Caelio	9780198146056	9780191844485							http://oxfordscholarlyeditions.com/view/10.1093/actrade/9780198146056.book.1/actrade-9780198146056-book-1		actrade/9780198146056.book.1		fulltext		Oxford University Press	monograph	1905	2017	1		Albert Curtis Clark			P
Oxford Classical Texts: M. Tulli Ciceronis Orationes, Vol. 2: Pro Milone; Pro Marcello; Pro Ligario; Pro Rege Deiotaro; Philippicae I–XIV (Second Edition)	9780198146063	9780191844492							http://oxfordscholarlyeditions.com/view/10.1093/actrade/9780198146063.book.1/actrade-9780198146063-book-1		actrade/9780198146063.book.1		fulltext		Oxford University Press	monograph	1918	2017	2	2	Albert Curtis Clark			P
