publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
The Oxford Handbook of Comparative Constitutional Law	9780199578610	9780191751967							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199578610.001.0001/oxfordhb-9780199578610		oxfordhb-9780199578610		fulltext		Oxford University Press	monograph	2012	2012			Michel Rosenfeld, András Sajó			P	174092822
The Oxford Handbook of Comparative Law	9780199296064	9780191743559							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199296064.001.0001/oxfordhb-9780199296064		oxfordhb-9780199296064		fulltext		Oxford University Press	monograph	2006	2012			Mathias Reimann, Reinhard Zimmermann			P	174097344
The Oxford Handbook of Corporate Law and Governance	9780198743682	9780191803819							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780198743682.001.0001/oxfordhb-9780198743682		oxfordhb-9780198743682		fulltext		Oxford University Press	monograph	2017	2015			Jeffrey Gordon, Wolf-Georg Ringe			P	199316120
The Oxford Handbook of Criminal Law	9780199673599	9780191751738							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199673599.001.0001/oxfordhb-9780199673599		oxfordhb-9780199673599		fulltext		Oxford University Press	monograph	2014	2015			Markus D. Dubber, Tatjana Hörnle			P	
The Oxford Handbook of Empirical Legal Research	9780199542475	9780191743641							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199542475.001.0001/oxfordhb-9780199542475		oxfordhb-9780199542475		fulltext		Oxford University Press	monograph	2010	2012			Peter Cane, Herbert M. Kritzer			P	174098758
The Oxford Handbook of European Union Law	9780199672646	9780191751431							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199672646.001.0001/oxfordhb-9780199672646		oxfordhb-9780199672646		fulltext		Oxford University Press	monograph	2015	2015			Damian Chalmers, Anthony Arnull			P	
The Oxford Handbook of Financial Regulation	9780199687206	9780191800702							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199687206.001.0001/oxfordhb-9780199687206		oxfordhb-9780199687206		fulltext		Oxford University Press	monograph	2015	2015			Niamh Moloney, Eilís Ferran, Jennifer Payne			P	
The Oxford Handbook of History of International Law	9780199599752	9780191751974							http://www.oxfordhandbooks.com/view/10.1093/law/9780199599752.001.0001/law-9780199599752		law-9780199599752		fulltext		Oxford University Press	monograph	2012	2012			Bardo Fassbender, Anne Peters			P	
The Oxford Handbook of Intellectual Property Law	9780198758457	9780191818387							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780198758457.001.0001/oxfordhb-9780198758457		oxfordhb-9780198758457		fulltext		Oxford University Press	monograph	2017	2017			Rochelle Dreyfuss, Justine Pila			P	229067239
The Oxford Handbook of International Adjudication	9780199660681	9780191756788							http://www.oxfordhandbooks.com/view/10.1093/law/9780199660681.001.0001/law-9780199660681		law-9780199660681		fulltext		Oxford University Press	monograph	2014	2014			Cesare P. R. Romano, Karen J. Alter, Chrisanthi Avgerou			P	
The Oxford Handbook of International Climate Change Law	9780199684601	9780191765070							http://www.oxfordhandbooks.com/view/10.1093/law/9780199684601.001.0001/oxfordhb-9780199684601		oxfordhb-9780199684601		fulltext		Oxford University Press	monograph	2016	2016			Kevin R. Gray, Richard Tarasofsky, Cinnamon Carlarne			P	
