publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
ASCE-ASME Journal of Risk and Uncertainty in Engineering Systems, Part B: Mechanical Engineering	2332-9017	2332-9025	2015	1	1				http://risk.asmedigitalcollection.asme.org/journal.aspx?journalid=170		170		fulltext			serial								P	187161119
Applied Mechanics Reviews	0003-6900	2379-0407	1985	38	10				http://appliedmechanicsreviews.asmedigitalcollection.asme.org/journal.aspx?journalid=113		113		fulltext			serial								P	187164819
Journal of Applied Mechanics	0021-8936	1528-9036	1960	27	1				http://appliedmechanics.asmedigitalcollection.asme.org/journal.aspx?journalid=112		112		fulltext			serial								P	129027812
Journal of Basic Engineering	0021-9223		1960	82	1	1972	94	4	http://fluidsengineering.asmedigitalcollection.asme.org/journal.aspx?journalid=122		122		fulltext	Continued in part by Journal of fluids engineering [ISSN 0098-2202]		serial								P	
Journal of Biomechanical Engineering	0148-0731	1528-8951	1977	99	1				http://biomechanical.asmedigitalcollection.asme.org/journal.aspx?journalid=114		114		fulltext			serial								P	124305512
Journal of Computational and Nonlinear Dynamics	1555-1415	1555-1423	2006	1	1				http://computationalnonlinear.asmedigitalcollection.asme.org/journal.aspx?journalid=115		115		fulltext			serial								P	116967609
Journal of Computing and information Science in Engineering	1530-9827	1944-7078	2001	1	1				http://computingengineering.asmedigitalcollection.asme.org/journal.aspx?journalid=116		116		fulltext			serial								P	128404159
Journal of Dynamic Systems, Measurement, and Control	0022-0434	1528-9028	1971	93	1				http://dynamicsystems.asmedigitalcollection.asme.org/journal.aspx?journalid=117		117		fulltext	Papers previously published in the Journal of Basic Engineering which was discontinued in 1972		serial								P	156302519
Journal of Electrochemical Energy Conversion and Storage	2381-6872	2381-6910	2016	13	1				http://electrochemical.asmedigitalcollection.asme.org/journal.aspx?journalid=123		123		fulltext	Previously: Journal of Fuel Cell Science and Technology (2004-2015)		serial								P	224656996
Journal of Electronic Packaging	1043-7398	1528-9044	1989	111	1				http://electronicpackaging.asmedigitalcollection.asme.org/journal.aspx?journalid=118		118		fulltext			serial								P	156302527
Journal of Energy Resources Technology	0195-0738	1528-8994	1979	101	1				http://energyresources.asmedigitalcollection.asme.org/journal.aspx?journalid=119		119		fulltext			serial								P	136007651
Journal of Engineering Materials and Technology	0094-4289	1528-8889	1973	95	1				http://materialstechnology.asmedigitalcollection.asme.org/journal.aspx?journalid=121		121		fulltext	Papers previously published in the Journal of Basic Engineering which was discontinued in 1972		serial								P	059182679
Journal of Engineering for Gas Turbines and Power	0742-4795	1528-8919	1984	106	1				http://gasturbinespower.asmedigitalcollection.asme.org/journal.aspx?journalid=120		120		fulltext	Continues Journal of Engineering for Power		serial								P	158256328
Journal of Engineering for Industry	0022-0817	2161-9433	1960	82	1	1996	118	1	http://manufacturingscience.asmedigitalcollection.asme.org/journal.aspx?journalid=126		126		fulltext	Continued by Journal of Manufacturing Science & Engineering		serial								P	153736372
Journal of Engineering for Power	0022-0825		1960	82	1	1983	105	4	http://gasturbinespower.asmedigitalcollection.asme.org/journal.aspx?journalid=120		120		fulltext	Continued by Journal of Engineering for Gas Turbines and Power		serial								P	
Journal of Fluids Engineering	0098-2202	1528-901X	1973						http://fluidsengineering.asmedigitalcollection.asme.org/journal.aspx?journalid=122		122		fulltext	Papers previously published in the Journal of Basic Engineering which was discontinued in 1972		serial								P	114709637
Journal of Fuel Cell Science and Technology	1550-624X	1551-6989	2004	1	1	2015	12	6	http://fuelcellscience.asmedigitalcollection.asme.org/journal.aspx?journalid=123		123		fulltext	Now: Journal of Electrochemical Energy Conversion and Storage		serial								P	085691887
Journal of Heat Transfer	0022-1481	1528-8943	1959						https://asmedigitalcollection.asme.org/heattransfer				fulltext			serial								P	114709629
Journal of Lubrication Technology	0022-2305	2161-9522	1967	89	1	1983	105	4	http://tribology.asmedigitalcollection.asme.org/journal.aspx?journalid=135		135		fulltext	Continued by Journal of tribology [ISSN 0742-4787]. Papers previously published in the Journal of Basic Engineering which was discontinued in 1972		serial								P	153736402
Journal of Manufacturing Science and Engineering	1087-1357	1528-8935	1996	118	2				http://manufacturingscience.asmedigitalcollection.asme.org/journal.aspx?journalid=125		125		fulltext	Previously Journal of Engineering for Industry		serial								P	059182709
Journal of Mechanical Design	1050-0472	1528-9001	1990	112	1				https://asmedigitalcollection.asme.org/mechanicaldesign				fulltext			serial								P	085510750
Journal of Mechanical Design (1978)	0161-8458		1978	100	1	1982	104	4	http://mechanicaldesign.asmedigitalcollection.asme.org/issues.aspx				fulltext	Continued in part by Journal of vibration, acoustics, stress, and reliability in design [ISSN 0739-3717]. Continued in part by Journal of mechanisms, transmissions, and automation in design [ISSN 0738-0666]		serial								P	
Journal of Mechanisms and Robotics	1942-4302	1942-4310	2009	1	1				http://mechanismsrobotics.asmedigitalcollection.asme.org/journal.aspx?journalid=127		127		fulltext			serial								P	136189059
Journal of Mechanisms, Transmissions, and Automation in Design	0738-0666	2161-9573	1983	105	1	1989	111	4	http://mechanicaldesign.asmedigitalcollection.asme.org/issues.aspx				fulltext	Continues in part Journal of mechanical design (1978) [ISSN 0161-8458]. Continued by Journal of mechanical design (1990) [ISSN 1050-0472]		serial								P	153736437
Journal of Medical Devices	1932-6181	1932-619X	2007	1	1				http://medicaldevices.asmedigitalcollection.asme.org/journal.aspx?journalid=128		128		fulltext			serial								P	114710783
Journal of Micro and Nano-Manufacturing	2166-0468	2166-0476	2013	1	1				http://micronanomanufacturing.asmedigitalcollection.asme.org/journal.aspx?journalid=137		137		fulltext			serial								P	17150321X
Journal of Nanotechnology in Engineering and Medicine	1949-2944	1949-2952	2010	1	1	2015	6	4	http://nanoengineeringmedical.asmedigitalcollection.asme.org/journal.aspx?journalid=129		129		fulltext			serial								P	163363846
