publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
Physical Therapy	0031-9023	1538-6724	1996	76	1				https://academic.oup.com/ptj/issue		ptj		fulltext	Title change: (until 1964) American Physical Therapy Association. Journal (United States) which superseded in part (in 1962) by The Physical Therapy Review (United States) (0735-7435) which was formerly (until 1948) Physiotherapy Review (United States); (until 1927) PT.Review (United States)	Oxford University Press	serial								P	076868346
Social Work	0037-8046	1545-6846	1996	41	1				https://academic.oup.com/sw/issue		sw		fulltext		Oxford University Press	serial								P	076878430
Sociology Of Religion	1069-4404	1759-8818	1996	57	1				https://academic.oup.com/socrel/issue		socrel		fulltext		Oxford University Press	serial								P	128157267
The Journal Of Clinical Endocrinology & Metabolism	0021-972X	1945-7197	1996	81	1				https://academic.oup.com/jcem/issue		jcem		fulltext	Title change: incorporates in part (in 1957) American Goiter Association. Transactions (United States) (0096-7173) which was formerly (until 1948) American Association for the Study of Goiter. Transactions (United States); formerly (until 1952) Journal of Clinical Endocrinology (United States) (0368-1610)	Oxford University Press	serial								P	109340140
The Journal Of American History	0021-8723	1945-2314	1996-03-01	82	4				https://academic.oup.com/jah/issue		jah		fulltext		Oxford University Press	serial								P	133149366
Uniform Law Review	1124-3694	2050-9065	1996	1	1				https://academic.oup.com/ulr/issue		ulr		fulltext		Oxford University Press	serial								P	176864490
British Journal Of Radiology	0007-1285	1748-880X	1996	69	1				https://Academic.oup.com/bjr/issue		bjr		fulltext		Oxford University Press	serial								P	104883308
Modern Rheumatology	1439-7595	1439-7609	1997	7	1				https://academic.oup.com/mr/issue		mr		fulltext		Oxford University Press	serial								P	104184566
Journal Of Evolutionary Biology	1010-061X	1420-9101	1996	9	1				https://academic.oup.com/jeb/issue		jeb		fulltext		Oxford University Press	serial								P	044875215
Transactions Of The London Mathematical Society		2052-4986	2014	1	1	2016	3	1	https://academic.oup.com/tlms/issue		tlms		fulltext		Oxford University Press	serial								P	17932294X
Journal Of Antitrust Enforcement	2050-0688	2050-0696	2013-04-01	1	1				https://academic.oup.com/antitrust/issue		antitrust		fulltext		Oxford University Press	serial								P	174284837
Jnci Monographs	1052-6773	1745-6614	1997	1997	22				https://academic.oup.com/jncimono/issue		jncimono		fulltext		Oxford University Press	serial								P	090140729
Journal Of International Criminal Justice	1478-1387	1478-1395	2003-04-01	1	1				https://academic.oup.com/jicj/issue		jicj		fulltext		Oxford University Press	serial								P	116266201
Journal Of Forestry	0022-1201	1938-3746	1996	94	1				https://academic.oup.com/jof/issue		jof		fulltext	Title change: Formed by the merger of (1902-1916): Forestry Quarterly (United States) and (1905-1916): Society of American Foresters. Proceedings (United States)	Oxford University Press	serial								P	150799209
Music Therapy Perspectives	0734-6875	2053-7387	1996	14	1				https://academic.oup.com/mtp/issue		mtp		fulltext		Oxford University Press	serial								P	176271899
Modern Judaism: A Journal Of Jewish Ideas And Experience	0276-1114	1086-3273	1996	16	1				https://academic.oup.com/mj/issue		mj		fulltext		Oxford University Press	serial								P	058046585
Leo Baeck Institute Year Book	0075-8744	1758-437X	1996	41	1				https://academic.oup.com/leobaeck/issue		leobaeck		fulltext		Oxford University Press	serial								P	146296176
Military Medicine	0026-4075	1930-613X	1996	161	1				https://academic.oup.com/milmed/issue		milmed		fulltext	Title change: Former titles (until 1955): The Military Surgeon (United States) (0096-6827); (until 1907): Association of Military Surgeons of the United States. Journal (United States) (1075-637X); (until 1901): Association of Military Surgeons of the United States. Annual Meeting. Proceedings (United States) (1077-6478); (until 1894): Association of Military Surgeons of the National Guard of the United States. Annual Meeting. Transactions (United States) (1077-6486)	Oxford University Press	serial								P	119311445
