publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
The Oxford Handbook of African American Citizenship, 1865-Present	9780195188059	9780199940974							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780195188059.001.0001/oxfordhb-9780195188059		oxfordhb-9780195188059		fulltext		Oxford University Press	monograph	2012	2012			Lawrence D. Bobo, Lisa Crooms-Robinson, Linda Darling-Hammond, Michael C. Dawson, Henry Louis Gates Jr., Gerald Jaynes, Claude Steele			P	170442128
The Oxford Handbook of American Bureaucracy	9780199238958	9780191594694							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199238958.001.0001/oxfordhb-9780199238958		oxfordhb-9780199238958		fulltext		Oxford University Press	monograph	2010	2011			Robert F. Durant			P	
The Oxford Handbook of American Elections and Political Behavior	9780199235476	9780191584848							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199235476.001.0001/oxfordhb-9780199235476		oxfordhb-9780199235476		fulltext		Oxford University Press	monograph	2010	2010			Jan E. Leighley			P	
The Oxford Handbook of American Political Development	9780199697915	9780191749742							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199697915.001.0001/oxfordhb-9780199697915		oxfordhb-9780199697915		fulltext		Oxford University Press	monograph	2016	2016			Richard Valelly, Suzanne Mettler, Robert Lieberman			P	
The Oxford Handbook of American Political Parties and Interest Groups	9780199542628	9780191584862							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199542628.001.0001/oxfordhb-9780199542628		oxfordhb-9780199542628		fulltext		Oxford University Press	monograph	2010	2010			Jeffrey M. Berry, George C. Edwards III, L. Sandy Maisel			P	
The Oxford Handbook of American Public Opinion and the Media	9780199545636	9780191728389							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199545636.001.0001/oxfordhb-9780199545636		oxfordhb-9780199545636		fulltext		Oxford University Press	monograph	2011	2011			George C. Edwards III, Lawrence R. Jacobs, Robert Y. Shapiro			P	
The Oxford Handbook of Animal Studies	9780199927142	9780199983186							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199927142.001.0001/oxfordhb-9780199927142		oxfordhb-9780199927142		fulltext		Oxford University Press	monograph	2017	2014			Linda Kalof			P	199307482
The Oxford Handbook of British Politics	9780199230952	9780191577062							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199230952.001.0001/oxfordhb-9780199230952		oxfordhb-9780199230952		fulltext		Oxford University Press	monograph	2009	2010			Matthew Flinders, Andrew Gamble, Colin Hay, Michael Kenny			P	
The Oxford Handbook of Canadian Politics	9780195335354	9780199892204							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780195335354.001.0001/oxfordhb-9780195335354		oxfordhb-9780195335354		fulltext		Oxford University Press	monograph	2010	2010			John C. Courtney, David E. Smith			P	
The Oxford Handbook of Carl Schmitt	9780199916931	9780199983254							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199916931.001.0001/oxfordhb-9780199916931		oxfordhb-9780199916931		fulltext		Oxford University Press	monograph	2016	2013			Jens Meierhenrich, Oliver Simons			P	
The Oxford Handbook of Carl Schmitt	9780199916931	9780199983254							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199916931.001.0001/oxfordhb-9780199916931		oxfordhb-9780199916931		fulltext		Oxford University Press	monograph	2016	2017			Jens Meierhenrich, Oliver Simons			P	
The Oxford Handbook of Church and State in the United States	9780195326246	9780199892228							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780195326246.001.0001/oxfordhb-9780195326246		oxfordhb-9780195326246		fulltext		Oxford University Press	monograph	2010	2011			Derek H. Davis			P	
The Oxford Handbook of Civil Society	9780195398571	9780199940196							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780195398571.001.0001/oxfordhb-9780195398571		oxfordhb-9780195398571		fulltext		Oxford University Press	monograph	2011	2012			Michael Edwards			P	
