publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
The Journal of Southern History	0022-4642	2325-6893	1935-02-01	1	1				https://www.jstor.org/journal/jsouthernhistory		jsouthernhistory	P6Y	fulltext	Moving Wall: 5 years	JSTOR	serial								P	119183129
The Journal of Speculative Philosophy	0891-625X	1527-9383	1867	1	1				http://www.jstor.org/journal/jspecphil		jspecphil		fulltext		JSTOR	serial								P	048904309
The Journal of Sustainable Real Estate	1949-8276	1949-8284	2009	1	1				http://www.jstor.org/journal/jsustrealesta		jsustrealesta	P3Y	fulltext	Moving Wall: 2 years	JSTOR	serial								P	142486515
The Journal of Medieval Religious Cultures	1947-6566	2153-9650	2010	36	1				http://www.jstor.org/journal/jmedirelicult		jmedirelicult		fulltext		JSTOR	serial								P	147873061
The Journal of Military History	0899-3718	1543-7795	1989-01-01	53	1	2007-10-01	71	4	http://www.jstor.org/journal/jmilitaryhistory		jmilitaryhistory		fulltext	Coverage for this title ends with Volume 71, Issue 4, 2007. Previously: The Journal of the American Military History Foundation (1937-1938) , The journal of the American Military Institute (1939-1940), Military affairs (1941-1988)	JSTOR	serial								P	076875245
The Journal of Mind and Behavior	0271-0137		1980-03-01	1	1				http://www.jstor.org/journal/jmindbehavior		jmindbehavior	P4Y	fulltext	Moving Wall:3 years. New for 2017	JSTOR	serial								P	
The Journal of Modern African Studies	0022-278X	1469-7777	1963-03-01	1	1				http://www.jstor.org/journal/jmodeafristud		jmodeafristud		fulltext		JSTOR	serial								P	048900605
The Journal of Modern History	0022-2801	1537-5358	1929-03-01	1	1	2015-12-31	87	4	https://www.jstor.org/journal/jmodernhistory		jmodernhistory		fulltext	Coverage presently ends: 2015. JSTOR will resume a moving wall of 5 years in 2021	JSTOR	serial								P	076866750
The Journal of Modern Periodical Studies	1947-6574	2152-9272	2010	1	1				http://www.jstor.org/journal/jmodeperistud		jmodeperistud		fulltext		JSTOR	serial								P	192117238
The Journal of Musicology	0277-9269	1533-8347	1982	1	1				https://www.jstor.org/journal/jmusicology		jmusicology	P4Y	fulltext	moving wall: 3 years	JSTOR	serial								P	133447626
The Journal of Mycology	1052-0368		1885-01-01	1	1	1908-04-30	14	2	http://www.jstor.org/journal/jmycology		jmycology		fulltext	merged with: Mycological Bulletin to form Mycologia 	JSTOR	serial								P	
The Journal of Narrative Technique	0022-2925		1971-01-01	1	1	1998-10-31	28	3	http://www.jstor.org/journal/jnarrtechnique		jnarrtechnique		fulltext	Now: Journal of Narrative Theory	JSTOR	serial								P	
The Journal of Negro Education	0022-2984	2167-6437	1932-04-01	1	1				https://www.jstor.org/journal/jnegroeducation		jnegroeducation		fulltext		JSTOR	serial								P	166926973
The Journal of Negro History	0022-2992	2325-6842	1916-01-01	1	1	2001-07-01	86	3	https://www.jstor.org/journal/jnegrohistory		jnegrohistory		fulltext	now: The Journal of African American History	JSTOR	serial								P	119093650
The Journal of Nietzsche Studies	0968-8005	1538-4594	1991-04-01		1				http://www.jstor.org/journal/jnietstud		jnietstud		fulltext		JSTOR	serial								P	242875203
The Journal of Nursery Education	2334-3982	2374-2844	1956-10-01	12	1	1964-09-30	19	4	http://www.jstor.org/journal/jnurseryeduc		jnurseryeduc		fulltext	Now: YC Young Children. Previously: Bulletin of the National Association for Nursery Education (1945-1956) Continues: Young Children (1964-2001)	JSTOR	serial								P	182543498
The Journal of Pacific History	0022-3344	1469-9605	1966	1					http://www.jstor.org/journal/jpacihist		jpacihist	P8Y	fulltext	Moving Wall: 7 years	JSTOR	serial								P	090128575
The Journal of Personal Selling and Sales Management	0885-3134	1557-7813	1980-10-01	1	1				https://www.jstor.org/journal/jperssellsaleman		jperssellsaleman	P8Y	fulltext	Moving Wall: 7 years	JSTOR	serial								P	115689982
The Journal of Philosophy	0022-362X	1939-8549	1921-01-06	18	1				https://www.jstor.org/journal/jphilosophy		jphilosophy	P6Y	fulltext	Previously: The Journal of Philosophy, Psychology and Scientific Methods (1904-1920) Moving Wall: 5 years	JSTOR	serial								P	118360671
The Journal of Philosophy, Psychology and Scientific Methods	0160-9335	2326-1986	1904-01-07	1	1	1920-12-16	17	26	https://www.jstor.org/journal/jphilpsycsciemet		jphilpsycsciemet		fulltext	Now: The Journal of Philosophy	JSTOR	serial								P	119182459
The Journal of Politics	0022-3816	1468-2508	1939-02-01	1	1	2015-12-31	77	4	https://www.jstor.org/journal/jpolitics		jpolitics		fulltext	Previously: Proceedings of the Annual Session (Southern Political Science Association) (1933-1936). Coverage presently ends: 2015. JSTOR will resume a moving wall of 5 years in 2021.	JSTOR	serial								P	083677127
The Journal of Presbyterian History (1997-)	1521-9216		1997-04-01	75	1				http://www.jstor.org/journal/jpreshist		jpreshist	P2Y	fulltext	Previously: American Presbyterians (1985-1996), Journal of Presbyterian history (1962-1985) Moving Wall: 1 year	JSTOR	serial								P	
The Journal of Race Development	1068-3380	2327-7815	1910-07-01	1	1	1919-04-01	9	4	http://www.jstor.org/journal/jracedeve		jracedeve		fulltext	Now: Foreign Affairs. Continues: Journal of International Relations (1919-1922)	JSTOR	serial								P	169438066
The Journal of Religion	0022-4189	1549-6538	1921	1	1	2015	95	4	http://www.jstor.org/journal/jreligion		jreligion		fulltext	Coverage presently ends: 2015. JSTOR will resume a moving wall of 5 years in 2021.	JSTOR	serial								P	094933014
The Journal of Theological Studies	0022-5185	1477-4607	1899	1	1				http://www.jstor.org/journal/jtheostud		jtheostud		fulltext	New for 2015	JSTOR	serial								P	068853742
The Journal of Unified Science (Erkenntnis)	1876-2530		1939-06-01	8	1/3	1940-04-01	8	5/6	http://www.jstor.org/journal/junifscieerke		junifscieerke		fulltext	Absorbed	JSTOR	serial								P	
The Journal of Zoo Animal Medicine	0093-4526		1970-09-01	1	1	1988-12-31	19	4	http://www.jstor.org/journal/jzooanimmedi		jzooanimmedi		fulltext	Now: Journal of Zoo and Wildlife Medicine	JSTOR	serial								P	
The Journal of Symbolic Logic	0022-4812	1943-5886	1936-03-01	1	1				https://www.jstor.org/journal/jsymboliclogic		jsymboliclogic		fulltext		JSTOR	serial								P	119183439
The Journal of The Joseph Conrad Society (U.K.)	2048-7223		1975-08-01	2	1	1980-11-30	5	4	http://www.jstor.org/journal/jjosconsoc		jjosconsoc		fulltext	Now: The Conradian. Previously: The Joseph Conrad Society (U.K.) Newsletter (1973-1975)	JSTOR	serial								P	
