publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
American Journal of Numismatics (1897-1924)	2381-4594		1897	32	1	1919	53		http://www.jstor.org/journal/amerjnumi1897		amerjnumi1897		fulltext	Now: American Journal of Numismatics (1989-)		serial								P	
American Journal of Numismatics (1989-)	1053-8356		1989	1		2016			http://www.jstor.org/journal/amerjnumi1989		amerjnumi1989		fulltext	Moving Wall: 3 years		serial								P	
American Journal of Numismatics, and Bulletin of the American Numismatic and Archaeological Society	2381-4586		1866	1		1897	31	4	http://www.jstor.org/journal/amerjnumibullam2		amerjnumibullam2		fulltext			serial								P	
Anabases	1774-4296	2256-9421	2005		1	2014			http://www.jstor.org/journal/anabases		anabases		fulltext	Moving Wall: 5 years		serial								P	157442934
Annali della Scuola Normale Superiore di Pisa. Lettere, Storia e Filosofia	0036-990X	2464-9201	1943	12	4	1970	39	3/4	http://www.jstor.org/journal/annascuonormsup2		annascuonormsup2		fulltext	Now: Annali della Scuola Normale Superiore di Pisa. Classe di Lettere e Filosofia. Previously: Annali della R. Scuola Normale Superiore di Pisa. Lettere, Storia e Filosofia (1932-1943)		serial								P	189343818
Annual Report (Museum of Fine Arts, Boston)	2380-5366	2469-6315	1996			2019			http://www.jstor.org/journal/annurepomusefine		annurepomusefine		fulltext	Content for this title is released as soon as the latest issues become available to JSTOR.		serial								P	190192518
Annual report of the Museum of Fine Arts Boston	2380-534X	2469-6196	1876	1		1964	89		http://www.jstor.org/journal/annurepomusefin2		annurepomusefin2		fulltext	Now: Annual report (Museum of Fine Arts, Boston). Continues: The Museum Year (1965-1994)		serial								P	19019247X
Archief voor kerkelijke geschiedenis, inzonderheid van Nederland	0921-9951	2589-7136	1829	1		1840	11		https://www.jstor.org/journal/archkerkgescinzn		archkerkgescinzn		fulltext	continues: Nederlandsch archief voor kerkelijke geschiedenis (1841-1849), Nieuw archief voor kerkelijke geschiedenis inzonderheid van Nederland (1852-1854)		serial								P	229290760
Bruniana & Campanelliana	1125-3819	1724-0441	1995	1	1	2014			http://www.jstor.org/journal/bruncamp		bruncamp		fulltext	Moving Wall: 5 years		serial								P	076884139
Bulletin of the Bibliographical Society of America	2379-6634	2380-0348	1907	1	1	1912	4		http://www.jstor.org/journal/bullbiblsociamer		bullbiblsociamer		fulltext	Now: The Papers of the Bibliographical Society of America		serial								P	
Cahiers du Centre Gustave Glotz	1016-9008	2117-5624	1991	2		2014			http://www.jstor.org/journal/cahicentgustglot		cahicentgustglot		fulltext	Moving Wall: 5 years		serial								P	153839694
Canadian Journal of Film Studies	0847-5911		1990	1	1	2019			http://www.jstor.org/journal/revucanaetudcine		revucanaetudcine		fulltext	Content for this title is released as soon as the latest issues become available to JSTOR.		serial								P	
Cross Currents: The Journal of the Association for Religion and Intellectual Life	0011-1953	1939-3881	1950	1	1	2014			http://www.jstor.org/journal/crosscurrents		crosscurrents		fulltext	Moving Wall: 5 years		serial								P	11835390X
