publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
ABA Journal	0747-0088	2162-7983	1984	70	1	2016			http://www.jstor.org/journal/abaj		abaj		fulltext	Previously: American Bar Association Journal (1915-1983) Moving Wall: 3 years		serial								P	155358154
ACA Newsletter	2372-1162		1972	2	1	1973	3	3	http://www.jstor.org/journal/acanewsletter		acanewsletter		fulltext	Now:Arms Control Today		serial								P	
ARSP: Archiv für Rechts- und Sozialphilosophie / Archives for Philosophy of Law and Social Philosophy	0001-2343	2363-5614	1964	50	1	2015			http://www.jstor.org/journal/arsparchrechsozi		arsparchrechsozi		fulltext	Previously: Archiv für Rechts- und Wirtschaftsphilosophie (1907-1933), Archiv für Rechts- und Sozialphilosophie (1933-1963) Moving Wall: 4 years		serial								P	182753220
Acta Criminologica	0065-1168	1718-3243	1968	1		1974	7		http://www.jstor.org/journal/actacrim		actacrim		fulltext	Now: Criminologie		serial								P	149498225
Acta Orientalia Academiae Scientiarum Hungaricae	0001-6446	1588-2667	1950	1	1	2014			http://www.jstor.org/journal/actaorieacadscie		actaorieacadscie		fulltext	Moving Wall: 5 years		serial								P	060695102
Administrative Law Bulletin	2157-1147		1949	1	1	1960	12		http://www.jstor.org/journal/adminlawbull		adminlawbull		fulltext	Now: Administrative Law Review		serial								P	
Administrative Law Review	0001-8368		1960	13		2016			http://www.jstor.org/journal/adminlawrev		adminlawrev		fulltext	Previously: Administrative Law Bulletin (1949-1960) Moving Wall: 3 years		serial								P	
American Bar Association Journal	0002-7596	2162-7975	1915	1	1	1983	69	12	http://www.jstor.org/journal/amerbarassoj		amerbarassoj		fulltext	Now: ABA Journa		serial								P	155358146
American Law and Economics Review	1465-7252	1465-7260	1999	1	1/2	2014			http://www.jstor.org/journal/amerlaweconrev		amerlaweconrev		fulltext	Moving Wall: 5 years		serial								P	058286772
American Political Thought	2161-1580	2161-1599	2012	1	1	2015	4	4	http://www.jstor.org/journal/amerpolithou		amerpolithou		fulltext	Coverage presently ends: 2015. JSTOR will resume a moving wall of 5 years in 2021		serial								P	162247109
Annali di Scienze Politiche	0391-4682	2421-7182	1928	1	1	1941	14	1/4	http://www.jstor.org/journal/annasciepoli		annasciepoli		fulltext	now: Il Politico		serial								P	188908765
Annals of Dyslexia	0736-9387	1934-7243	1982	32		2016			http://www.jstor.org/journal/annalsofdyslexia		annalsofdyslexia		fulltext	Previously: Bulletin of the Orton Society (1951-1981) Moving Wall: 3 years		serial								P	119542706
Annual Proceedings (American Bar Association. Section of International and Comparative Law)	2158-7485		1942			1943			http://www.jstor.org/journal/siclannuproc		siclannuproc		fulltext	Continues: Proceedings of the Section of International and Comparative Law (American Bar Association)(1944-1951) Now:Proceedings (American Bar Association. Section of International and Comparative Law)		serial								P	
Arab Studies Quarterly	0271-3519	2043-6920	1979	1	1	2016			http://www.jstor.org/journal/arabstudquar		arabstudquar		fulltext	Moving Wall: 3 years		serial								P	146297407
Arbeit und Recht	0003-7648		1953	1	1	2017			http://www.jstor.org/journal/arbeitrecht		arbeitrecht		fulltext	Moving Wall: 2 years		serial								P	
Archiv für Rechts- und Sozialphilosophie	0177-1094		1933	27	1	1963	49		http://www.jstor.org/journal/archrechsozi		archrechsozi		fulltext	now: ARSP: Archiv für Rechts- und Sozialphilosophie Previously: Archiv für Rechts- und Wirtschaftsphilosophie (1907-1933)		serial								P	
Archiv für Rechts- und Wirtschaftsphilosophie	0177-1108	2363-5606	1907	1	1	1933	26	4	http://www.jstor.org/journal/archrechwirt		archrechwirt		fulltext	now: ARSP: Archiv für Rechts- und Sozialphilosophie. Continues: Archiv für Rechts- und Sozialphilosophie (1933-1963)		serial								P	182753212
Arms Control Today	0196-125X	1943-5754	1974	4	1	2018			http://www.jstor.org/journal/armscontroltoday		armscontroltoday		fulltext	Previously: ACA Newsletter (1972-1973) Moving Wall: 1 year		serial								P	12840406X
Asian Journal of Social Science	1568-4849	2212-3857	2001	29	1	2014			http://www.jstor.org/journal/asiajsociscie		asiajsociscie		fulltext	Moving Wall: 5 years Previously: Southeast Asian Journal of Social Science (1973-2000), Southeast Asian Journal of Sociology (1968-1971)		serial								P	156451891
Asian Perspective	0258-9184	2288-2871	1977	1	1	2014			http://www.jstor.org/journal/asianperspective		asianperspective		fulltext	Moving wall: 5 years		serial								P	164465812
BMS: Bulletin of Sociological Methodology/Bulletin de Méthodologie Sociologique	0759-1063	2070-2779	1983		1	2016			http://www.jstor.org/journal/bmsbullsocimeth		bmsbullsocimeth		fulltext	Moving Wall: 3 years		serial								P	127673423
